NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;2021-08-01 00:00:00;1009.1;1017.6;16.5;0.90;20.8;13.1;15.9;51.0;10;;31;31;31;31;31;0;;;;;;;3;1;0;;;;;;22;0;0;;;1;18.0;2021-08-21 00:00:00;14.8;2021-08-28 00:00:00;24.6;2021-08-21 00:00:00;9.6;2021-08-04 00:00:00;10.1;2021-08-07 00:00:00;16.2;2021-08-06 00:00:00;;;6;18
07015;2021-08-01 00:00:00;1011.6;1017.1;17.4;1.30;22.1;13.8;15.3;77.0;15;;31;31;31;31;31;0;4;0;;;;;7;2;0;;;;;;25;0;0;;;4;19.9;2021-08-12 00:00:00;14.3;2021-08-17 00:00:00;28.4;2021-08-15 00:00:00;9.8;2021-08-17 00:00:00;17.9;2021-08-07 00:00:00;17.1;2021-08-06 00:00:00;2;;6;18
07020;2021-08-01 00:00:00;1016.9;1018.0;16.9;0.50;19.0;15.2;16.2;19.0;9;;31;31;31;31;31;0;;;;;;;0;;;;;;;;20;1;0;;;1;18.0;2021-08-20 00:00:00;16.1;2021-08-03 00:00:00;21.0;2021-08-20 00:00:00;12.8;2021-08-05 00:00:00;4.3;2021-08-08 00:00:00;20.8;2021-08-06 00:00:00;0;0;6;18
07027;2021-08-01 00:00:00;1010.3;1018.3;16.8;1.00;21.4;13.0;15.3;29.0;8;159;31;31;31;31;31;31;2;0;;;;;1;;;;;;;;22;0;0;;;;19.5;2021-08-14 00:00:00;15.1;2021-08-01 00:00:00;28.1;2021-08-14 00:00:00;9.7;2021-08-28 00:00:00;8.4;2021-08-07 00:00:00;17.4;2021-08-07 00:00:00;0;;6;18
07037;2021-08-01 00:00:00;1000.0;1018.0;16.7;1.30;21.7;12.6;14.7;51.0;9;;31;31;31;31;31;0;3;0;;;;;3;2;0;;;;;;16;0;0;;;4;19.9;2021-08-14 00:00:00;14.7;2021-08-17 00:00:00;28.3;2021-08-14 00:00:00;9.7;2021-08-17 00:00:00;14.9;2021-08-02 00:00:00;15.9;2021-08-07 00:00:00;1;;6;18
07072;2021-08-01 00:00:00;1006.0;1017.2;17.9;1.80;23.3;12.9;15.2;28.0;11;184;31;31;31;31;31;31;6;2;;;;;0;;;;;;;;13;0;0;;;1;21.7;2021-08-13 00:00:00;14.6;2021-08-17 00:00:00;30.7;2021-08-12 00:00:00;6.6;2021-08-17 00:00:00;4.8;2021-08-05 00:00:00;16.8;2021-08-07 00:00:00;2;;6;18
07110;2021-08-01 00:00:00;1007.2;1018.9;16.1;0.80;20.3;12.7;15.4;48.0;9;125;31;31;31;31;31;23;;;;;;;2;1;0;;;;;;20;0;0;;2;9;17.9;2021-08-14 00:00:00;14.7;2021-08-03 00:00:00;24.3;2021-08-14 00:00:00;9.6;2021-08-11 00:00:00;12.7;2021-08-05 00:00:00;18.1;2021-08-07 00:00:00;0;;6;18
07117;2021-08-01 00:00:00;1011.7;1018.6;16.6;0.60;19.9;14.6;15.9;21.0;7;;31;31;31;31;31;0;;;;;;;1;;;;;;;;20;0;0;;;1;17.7;2021-08-12 00:00:00;15.1;2021-08-03 00:00:00;23.2;2021-08-12 00:00:00;12.2;2021-08-11 00:00:00;5.0;2021-08-05 00:00:00;18.5;2021-08-06 00:00:00;;;6;18
07130;2021-08-01 00:00:00;1014.1;1018.5;17.5;1.30;22.4;13.2;15.4;28.0;7;176;31;31;31;31;31;31;4;0;;;;;2;;;;;;;;16;0;0;;;8;20.7;2021-08-14 00:00:00;15.1;2021-08-03 00:00:00;29.2;2021-08-14 00:00:00;9.6;2021-08-28 00:00:00;7.1;2021-08-04 00:00:00;16.3;2021-08-07 00:00:00;0;;6;18
07139;2021-08-01 00:00:00;1001.1;1018.2;17.1;1.50;22.1;12.7;14.9;24.0;9;167;31;31;31;31;31;31;5;0;;;;;1;;;;;;;;12;0;0;;;1;20.4;2021-08-12 00:00:00;14.5;2021-08-04 00:00:00;29.1;2021-08-14 00:00:00;9.9;2021-08-28 00:00:00;5.8;2021-08-04 00:00:00;17.8;2021-08-07 00:00:00;;;6;18
07149;2021-08-01 00:00:00;1007.1;1017.7;18.9;2.10;24.1;14.5;15.0;18.0;5;171;31;31;31;31;31;31;9;3;;;;;1;;;;;;;;22;0;0;;;;23.8;2021-08-12 00:00:00;16.5;2021-08-17 00:00:00;31.2;2021-08-12 00:00:00;11.1;2021-08-04 00:00:00;5.5;2021-08-07 00:00:00;18.8;2021-08-25 00:00:00;1;0;6;18
07168;2021-08-01 00:00:00;1003.6;1017.5;18.4;2.40;24.2;12.9;15.0;12.0;4;185;31;31;31;31;31;31;9;3;;;;;1;;;;;;;;17;0;0;;;;24.1;2021-08-15 00:00:00;15.2;2021-08-28 00:00:00;32.3;2021-08-12 00:00:00;8.1;2021-08-17 00:00:00;6.8;2021-08-02 00:00:00;16.0;2021-08-07 00:00:00;3;;6;18
