NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;2001-06-01 00:00:00;1008.8;1018;15.3;4.6;19.9;10.8;12.7;19;6;242;20;30;30;30;30;30;3;1;;;;;1;;;;;;;;20;0;0;0;0;1;23.8;2001-06-26 00:00:00;9.6;2001-06-03 00:00:00;32.6;2001-06-26 00:00:00;5.2;2001-06-09 00:00:00;6;2001-06-16 00:00:00;17;2001-06-02 00:00:00;1;0;6;18
07015;2001-06-01 00:00:00;1011.9;1017.5;15.8;4.9;20.6;10.8;12.1;28;6;204;22;30;30;30;30;30;4;1;;;;;2;;;;;;;;20;0;0;;;;24.8;2001-06-26 00:00:00;9.5;2001-06-03 00:00:00;32.4;2001-06-26 00:00:00;2;2001-06-09 00:00:00;9.4;2001-06-26 00:00:00;18;2001-06-02 00:00:00;3;0;6;18
07020;2001-06-01 00:00:00;1016.5;1018.1;14.9;2.4;18.4;12.1;13.8;0;0;;24;29;30;29;30;0;1;0;;;;;;;;;;;;;17;1;0;0;0;1;18.5;2001-06-26 00:00:00;12.5;2001-06-04 00:00:00;25.9;2001-06-26 00:00:00;7.4;2001-06-04 00:00:00;;;20;2001-06-06 00:00:00;;;6;18
07027;2001-06-01 00:00:00;1010.5;1018.5;15.9;4.9;21.3;10.5;12.6;14;5;251;25;30;30;30;30;30;5;2;;;;;0;;;;;;;;22;0;0;;;;23.5;2001-06-26 00:00:00;11.4;2001-06-03 00:00:00;34.1;2001-06-26 00:00:00;3.9;2001-06-04 00:00:00;4.6;2001-06-16 00:00:00;16;2001-06-15 00:00:00;2;0;6;18
07037;2001-06-01 00:00:00;1000.2;1018.2;15.5;5.1;21;10.1;12.5;40;6;253;17;30;30;30;30;30;6;2;;;;;2;2;0;;;;;;17;0;0;;;;24.5;2001-06-26 00:00:00;9.6;2001-06-03 00:00:00;33.3;2001-06-26 00:00:00;3;2001-06-04 00:00:00;12.8;2001-06-16 00:00:00;16;2001-06-02 00:00:00;3;0;6;18
07110;2001-06-01 00:00:00;1007.6;1019;14.8;3.9;19.5;10.3;13.5;24;7;205;23;30;30;30;30;30;2;0;;;;;2;;;;;;;;15;1;0;0;0;5;21.3;2001-06-25 00:00:00;11.9;2001-06-08 00:00:00;29.9;2001-06-25 00:00:00;5.3;2001-06-11 00:00:00;7;2001-06-14 00:00:00;21;2001-06-15 00:00:00;;;6;18
07117;2001-06-01 00:00:00;1011.9;1018.9;15.1;2.8;18.6;12.2;13.9;22;6;;16;30;30;30;30;0;;;;;;;1;;;;;;;;16;0;0;;;;19;2001-06-29 00:00:00;12.4;2001-06-07 00:00:00;24.4;2001-06-29 00:00:00;8.5;2001-06-04 00:00:00;8;2001-06-07 00:00:00;17;2001-06-15 00:00:00;1;0;6;18
07130;2001-06-01 00:00:00;1013.6;1018.7;17.1;4.9;23;11.5;12.9;21;3;253;24;30;30;30;30;30;8;2;;;;;2;1;0;;;;;;18;0;0;0;0;3;25.6;2001-06-25 00:00:00;13.2;2001-06-08 00:00:00;33.7;2001-06-25 00:00:00;6.6;2001-06-10 00:00:00;11;2001-06-16 00:00:00;15;2001-06-15 00:00:00;1;0;6;18
07139;2001-06-01 00:00:00;1001.4;1018.4;16.1;5.4;22.1;9.9;12.7;36;7;262;25;30;30;30;30;30;7;2;;;;;3;1;0;;;;;;18;0;0;;;;23.7;2001-06-25 00:00:00;11.4;2001-06-03 00:00:00;31.6;2001-06-25 00:00:00;1.6;2001-06-04 00:00:00;10.4;2001-06-17 00:00:00;16;2001-06-16 00:00:00;1;0;6;18
07149;2001-06-01 00:00:00;1007.4;1018.1;17.5;5.2;23.1;11.8;12;22;7;;25;30;30;30;30;0;10;3;;;;;2;;;;;;;;17;0;0;;;;26.7;2001-06-26 00:00:00;12;2001-06-03 00:00:00;34.9;2001-06-26 00:00:00;3.7;2001-06-04 00:00:00;6.4;2001-06-26 00:00:00;19;2001-06-16 00:00:00;5;0;6;18
07190;2001-06-01 00:00:00;999.4;1017.5;16.8;5.1;22.3;11.5;12.9;58;11;236;27;30;30;30;30;30;9;1;;;;;3;2;0;;;;;;15;0;0;;;;23.4;2001-06-26 00:00:00;10.8;2001-06-03 00:00:00;31.8;2001-06-26 00:00:00;5.2;2001-06-05 00:00:00;19.4;2001-06-13 00:00:00;19;2001-06-13 00:00:00;4;1;6;18
07207;2001-06-01 00:00:00;1014.7;1019.8;16.1;2.9;19;13.3;13.9;23;6;;25;30;30;30;30;0;1;0;;;;;2;;;;;;;;25;2;0;;;;22.7;2001-06-25 00:00:00;12.3;2001-06-08 00:00:00;29.4;2001-06-25 00:00:00;8.7;2001-06-11 00:00:00;8.4;2001-06-07 00:00:00;21;2001-06-15 00:00:00;;;6;18
07222;2001-06-01 00:00:00;1015.7;1018.8;17.4;5.2;23.2;11.5;12.6;34;6;239;25;30;30;30;30;30;8;2;;;;;4;;;;;;;;16;1;0;0;0;2;27.3;2001-06-25 00:00:00;12.9;2001-06-08 00:00:00;34.4;2001-06-25 00:00:00;6.1;2001-06-11 00:00:00;7.8;2001-06-17 00:00:00;23;2001-06-16 00:00:00;1;0;6;18
07240;2001-06-01 00:00:00;1005.2;1018.3;17.6;5.2;23.5;11.5;12.3;16;5;259;28;30;30;30;30;30;12;2;;;;;1;;;;;;;;16;0;0;;;;25.1;2001-06-25 00:00:00;13.2;2001-06-08 00:00:00;32.5;2001-06-25 00:00:00;5.4;2001-06-11 00:00:00;7.4;2001-06-16 00:00:00;18;2001-06-16 00:00:00;1;0;6;18
07255;2001-06-01 00:00:00;998.7;1018.2;17.6;5.2;23;11.5;12.6;38;7;265;29;30;30;30;30;30;10;3;;;;;3;2;0;;;;;;12;0;0;;;;25.4;2001-06-25 00:00:00;13.7;2001-06-03 00:00:00;32.3;2001-06-25 00:00:00;5.3;2001-06-04 00:00:00;11.6;2001-06-08 00:00:00;17;2001-06-16 00:00:00;5;0;6;18
07280;2001-06-01 00:00:00;991.3;1018.1;16.7;5.3;22.1;10.8;13;47;8;245;25;30;30;30;30;30;7;2;;;;;3;;;;;;;;11;0;0;0;0;1;25;2001-06-26 00:00:00;10.9;2001-06-03 00:00:00;32.1;2001-06-26 00:00:00;2.7;2001-06-04 00:00:00;9.6;2001-06-08 00:00:00;19;2001-06-02 00:00:00;5;0;6;18
07299;2001-06-01 00:00:00;985.7;1017.8;16.5;5.1;21.9;11.3;13.2;100;12;246;28;30;30;30;30;30;8;1;;;;;9;3;0;;;;;;14;0;0;;;;23.2;2001-06-26 00:00:00;10.1;2001-06-03 00:00:00;31.5;2001-06-26 00:00:00;5.3;2001-06-04 00:00:00;20.6;2001-06-09 00:00:00;18;2001-06-13 00:00:00;2;0;6;18
07314;2001-06-01 00:00:00;1016.5;1019.2;17.5;2.5;20.2;15.1;15.7;15;7;;24;30;30;30;30;0;2;1;;;;;0;;;;;;;;14;2;0;;;;23.2;2001-06-25 00:00:00;14.8;2001-06-10 00:00:00;30.8;2001-06-25 00:00:00;12.3;2001-06-01 00:00:00;4.6;2001-06-16 00:00:00;26;2001-06-10 00:00:00;;;6;18
07335;2001-06-01 00:00:00;1004.5;1018.6;17.7;5.8;24;10.4;12.6;20;4;288;20;30;30;30;30;30;9;4;;;;;2;;;;;;;;19;0;0;;;;27.4;2001-06-25 00:00:00;14.3;2001-06-08 00:00:00;33.7;2001-06-25 00:00:00;3.5;2001-06-04 00:00:00;7.2;2001-06-16 00:00:00;17;2001-06-16 00:00:00;;;6;18
07434;2001-06-01 00:00:00;971.6;1018.3;17;4.9;21.8;12.4;12.6;63;6;286;21;30;30;30;30;30;9;1;;;;;3;2;0;;;;;;12;0;0;0;0;1;26.3;2001-06-25 00:00:00;12.2;2001-06-17 00:00:00;32.1;2001-06-25 00:00:00;7.2;2001-06-04 00:00:00;27.8;2001-06-17 00:00:00;14;2001-06-16 00:00:00;2;0;6;18
07460;2001-06-01 00:00:00;979.5;1017.9;17.3;5.7;23.6;10.7;12.3;23;7;266;24;30;30;30;30;30;11;4;1;0;;;0;;;;;;;;16;0;0;;;;25.5;2001-06-26 00:00:00;12.4;2001-06-04 00:00:00;35.1;2001-06-26 00:00:00;2.7;2001-06-04 00:00:00;4.6;2001-06-15 00:00:00;18;2001-06-02 00:00:00;3;0;6;18
07471;2001-06-01 00:00:00;923.3;;14.4;6;21.3;7.4;10.7;62;6;274;16;30;30;30;30;30;7;1;;;0;1;4;3;0;;;;;;20;0;0;;;;22;2001-06-26 00:00:00;9.2;2001-06-11 00:00:00;31;2001-06-26 00:00:00;-0.3;2001-06-04 00:00:00;19.4;2001-06-15 00:00:00;15;2001-06-15 00:00:00;4;0;6;18
07481;2001-06-01 00:00:00;989.6;1017.7;18.4;5.1;23.8;13;13.1;63;12;265;23;29;30;29;30;30;13;3;;;;;6;;;;;;;;13;0;0;;;;27;2001-06-26 00:00:00;12.7;2001-06-03 00:00:00;33.9;2001-06-26 00:00:00;5.9;2001-06-04 00:00:00;9.8;2001-06-09 00:00:00;17;2001-06-13 00:00:00;5;0;6;18
07510;2001-06-01 00:00:00;1011.8;1019;19.6;4.9;25.2;14.1;13.4;30;5;257;24;30;30;30;30;30;15;6;1;0;;;2;1;0;;;;;;16;0;0;;;;26.7;2001-06-25 00:00:00;15.4;2001-06-17 00:00:00;36.4;2001-06-25 00:00:00;10.5;2001-06-11 00:00:00;14.6;2001-06-16 00:00:00;18;2001-06-16 00:00:00;2;0;6;18
07535;2001-06-01 00:00:00;987.9;1018.3;18.6;6;26;11.4;13.1;15;6;286;25;30;30;30;30;30;15;8;1;0;;;0;;;;;;;;7;0;0;0;0;1;28.6;2001-06-25 00:00:00;14;2001-06-17 00:00:00;37;2001-06-25 00:00:00;5.7;2001-06-04 00:00:00;4;2001-06-16 00:00:00;14;2001-06-17 00:00:00;4;0;6;18
