NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;2016-08-01 00:00:00;1011.1;1019.6;18.3;2.5;23.6;14.1;15.8;46;7;250;31;31;31;31;31;31;7;4;1;0;;;5;1;0;;;;;;15;0;0;0;0;2;24.3;2016-08-24 00:00:00;14.1;2016-08-10 00:00:00;35;2016-08-24 00:00:00;9.7;2016-08-10 00:00:00;10.9;2016-08-03 00:00:00;15.6;2016-08-21 00:00:00;0;0;6;18
07015;2016-08-01 00:00:00;1013.5;1019;19.1;3;24.4;14.3;15.8;53;9;243;31;31;31;31;31;31;9;3;1;0;;;4;3;0;;;;;;17;0;0;0;0;3;26.4;2016-08-25 00:00:00;13;2016-08-10 00:00:00;35.3;2016-08-25 00:00:00;9.5;2016-08-11 00:00:00;12.1;2016-08-01 00:00:00;17.8;2016-08-20 00:00:00;1;;6;18
07020;2016-08-01 00:00:00;1017.9;1020.5;17.5;0.9;19.8;15.7;16.9;47;8;;31;31;31;31;31;0;1;0;;;;;2;1;0;;;;;;20;1;0;0;0;1;20.5;2016-08-23 00:00:00;16.1;2016-08-30 00:00:00;27.3;2016-08-23 00:00:00;11.5;2016-08-31 00:00:00;22.8;2016-08-02 00:00:00;21.8;2016-08-20 00:00:00;2;0;6;18
07027;2016-08-01 00:00:00;1012.2;1020.1;18.3;2.2;24.3;12.9;15.5;16;5;257;31;31;31;31;31;31;9;4;;;;;0;;;;;;;;19;0;0;0;0;4;24.1;2016-08-23 00:00:00;14.5;2016-08-10 00:00:00;34.3;2016-08-23 00:00:00;9.9;2016-08-11 00:00:00;4.4;2016-08-02 00:00:00;17.1;2016-08-02 00:00:00;0;0;6;18
07037;2016-08-01 00:00:00;1002;1019.8;18.7;3.1;25;13.3;15.4;30;6;241;31;31;31;31;31;31;15;4;1;0;;;2;1;0;;;;;;14;0;0;0;0;3;25.5;2016-08-24 00:00:00;13.5;2016-08-10 00:00:00;35.9;2016-08-24 00:00:00;7.5;2016-08-11 00:00:00;11.2;2016-08-02 00:00:00;14.6;2016-08-08 00:00:00;0;0;6;18
07072;2016-08-01 00:00:00;1008.3;1019.5;19.1;2.9;25.9;12.1;15.7;12;5;249;31;31;31;31;31;31;16;7;1;0;;;0;;;;;;;;7;0;0;0;1;3;25.5;2016-08-26 00:00:00;12.6;2016-08-10 00:00:00;35.7;2016-08-26 00:00:00;3.9;2016-08-11 00:00:00;4.2;2016-08-02 00:00:00;14.3;2016-08-10 00:00:00;0;;6;18
07110;2016-08-01 00:00:00;1009.5;1020.7;17.4;1.9;22.3;13.5;16.2;46;9;217;31;31;31;31;31;31;4;1;;;;;3;2;0;;;;;;13;0;0;0;1;12;23;2016-08-16 00:00:00;14.6;2016-08-09 00:00:00;30.9;2016-08-16 00:00:00;9.3;2016-08-01 00:00:00;10.9;2016-08-18 00:00:00;18;2016-08-19 00:00:00;1;0;6;18
07117;2016-08-01 00:00:00;1013.7;1020.5;17.5;1.1;21.2;15.1;16.4;59;8;;31;31;31;31;31;0;2;1;;;;;4;2;0;;;;;;18;1;0;0;0;2;21.4;2016-08-23 00:00:00;15.9;2016-08-10 00:00:00;31.1;2016-08-23 00:00:00;12.7;2016-08-01 00:00:00;19.3;2016-08-17 00:00:00;20.5;2016-08-20 00:00:00;;;6;18
07130;2016-08-01 00:00:00;1016.1;1020.5;19.5;2.5;26.9;13.1;15.6;15;4;268;31;31;31;31;31;31;21;6;1;0;;;0;;;;;;;;15;0;0;0;0;8;25.9;2016-08-23 00:00:00;14.5;2016-08-10 00:00:00;36;2016-08-23 00:00:00;8.3;2016-08-10 00:00:00;4.6;2016-08-19 00:00:00;15.6;2016-08-09 00:00:00;1;;6;18
07139;2016-08-01 00:00:00;1005.1;1023.3;19.2;3;26;12.8;14.6;12;5;268;14;31;31;31;31;31;17;5;1;0;;;0;;;;;;;;13;0;0;0;0;4;25.6;2016-08-25 00:00:00;13.4;2016-08-10 00:00:00;35.3;2016-08-24 00:00:00;6.2;2016-08-11 00:00:00;4.2;2016-08-17 00:00:00;15.8;2016-08-20 00:00:00;;;6;18
