NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;2009-07-01 00:00:00;1005.4;1014.5;17.5;1.9;22.2;13.7;15.1;72;14;219;31;31;31;31;31;31;5;1;;;;;4;2;0;;;;;;23;1;0;0;0;1;22.7;2009-07-02 00:00:00;15.1;2009-07-27 00:00:00;30.9;2009-07-02 00:00:00;11.1;2009-07-26 00:00:00;13.2;2009-07-24 00:00:00;21;2009-07-16 00:00:00;5;0;6;18
07015;2009-07-01 00:00:00;1008.4;1013.9;18.4;2.1;23.7;13.7;14.9;75;13;207;31;31;31;31;31;31;11;2;;;;;6;1;0;;;;;;24;2;0;0;0;2;24.5;2009-07-02 00:00:00;15.4;2009-07-10 00:00:00;31;2009-07-02 00:00:00;9.5;2009-07-31 00:00:00;16.2;2009-07-22 00:00:00;24.5;2009-07-21 00:00:00;4;1;6;18
07020;2009-07-01 00:00:00;1013.6;1014.5;16.7;0.6;19.2;14.7;16.5;61;13;;31;31;31;31;31;0;;;;;;;6;1;0;;;;;;27;2;0;0;0;1;17.7;2009-07-04 00:00:00;15.3;2009-07-17 00:00:00;22.8;2009-07-04 00:00:00;12.6;2009-07-27 00:00:00;10;2009-07-26 00:00:00;24;2009-07-29 00:00:00;;;6;18
07027;2009-07-01 00:00:00;1007.2;1015.1;17.4;1.7;22.7;12.9;15.1;77;17;205;31;31;31;31;31;31;7;0;;;;;7;1;0;;;;;;24;1;0;0;0;1;22;2009-07-01 00:00:00;15.1;2009-07-09 00:00:00;28.7;2009-07-02 00:00:00;10;2009-07-26 00:00:00;19;2009-07-02 00:00:00;23.8;2009-07-16 00:00:00;3;0;6;18
07037;2009-07-01 00:00:00;997.2;1015;17.5;2.3;22.9;12.8;14.8;82;13;186;31;31;31;31;31;31;7;1;;;;;4;1;0;;;;;;22;1;0;;;;22.8;2009-07-01 00:00:00;14.2;2009-07-09 00:00:00;30.7;2009-07-02 00:00:00;8.6;2009-07-10 00:00:00;32.4;2009-07-22 00:00:00;23.4;2009-07-16 00:00:00;3;0;6;18
07110;2009-07-01 00:00:00;1004;1015.3;16.5;1.4;19.9;13.8;15.7;136;21;143;31;31;31;31;31;31;1;0;;;;;8;6;0;;;;;;27;1;0;;;;22.5;2009-07-01 00:00:00;14.6;2009-07-17 00:00:00;27.1;2009-07-01 00:00:00;11;2009-07-20 00:00:00;23.8;2009-07-16 00:00:00;20.2;2009-07-29 00:00:00;1;0;6;18
07117;2009-07-01 00:00:00;1008.1;1015;16.7;0.9;20.4;14.1;15.3;65;13;;31;31;31;31;31;0;;;;;;;7;1;0;;;;;;25;1;0;0;0;1;19;2009-07-01 00:00:00;14.9;2009-07-17 00:00:00;23.5;2009-07-13 00:00:00;12.2;2009-07-27 00:00:00;12.4;2009-07-26 00:00:00;21.3;2009-07-17 00:00:00;;;6;18
07130;2009-07-01 00:00:00;1010.9;1015.9;17.8;1.7;23.3;13;14.9;59;11;202;31;31;31;31;31;31;5;1;;;;;5;2;0;;;;;;22;0;0;0;0;4;23.6;2009-07-01 00:00:00;15.2;2009-07-17 00:00:00;32.3;2009-07-01 00:00:00;10;2009-07-26 00:00:00;14.2;2009-07-22 00:00:00;17.9;2009-07-17 00:00:00;;;6;18
07139;2009-07-01 00:00:00;998.7;1015.6;17.9;2.2;23.5;12.9;14.4;38;8;204;31;31;31;31;31;31;8;1;;;;;4;;;;;;;;24;1;0;;;;24.1;2009-07-01 00:00:00;15;2009-07-17 00:00:00;30.9;2009-07-01 00:00:00;8.6;2009-07-26 00:00:00;7.8;2009-07-22 00:00:00;21;2009-07-16 00:00:00;4;0;6;18
07149;2009-07-01 00:00:00;1004.8;1015.4;19.7;2.7;25.5;14.5;14.3;40;11;216;31;31;31;31;31;30;17;4;;;;;3;1;0;;;;;;27;2;0;;;;25.3;2009-07-02 00:00:00;15.8;2009-07-08 00:00:00;32.4;2009-07-02 00:00:00;10.3;2009-07-10 00:00:00;10.6;2009-07-22 00:00:00;26.3;2009-07-16 00:00:00;5;0;6;18
