NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;1998-10-01 00:00:00;1003.8;1013.1;11;3;13.7;8.5;11.3;138;18;52;21;31;31;31;31;31;;;;;;;10;5;0;;;;;;25;7;1;0;0;1;15.6;1998-10-22 00:00:00;6.5;1998-10-03 00:00:00;17.5;1998-10-22 00:00:00;3.2;1998-10-03 00:00:00;24;1998-10-31 00:00:00;30;1998-10-25 00:00:00;1;2;6;18
07015;1998-10-01 00:00:00;1006.3;1012.7;10.5;3.3;13.7;7.9;11.2;110;14;64;29;31;31;31;31;31;;;;;;;7;4;0;;;;;;26;5;0;0;0;5;15.7;1998-10-22 00:00:00;6;1998-10-03 00:00:00;19.1;1998-10-01 00:00:00;2.1;1998-10-19 00:00:00;23.6;1998-10-31 00:00:00;25;1998-10-25 00:00:00;;;6;18
07020;1998-10-01 00:00:00;1012.3;1014;14;1.5;15.4;12.2;13;136;20;;26;31;31;31;31;0;;;;;;;9;3;0;;;;;;30;18;2;;;;16.2;1998-10-22 00:00:00;11.9;1998-10-18 00:00:00;17.1;1998-10-02 00:00:00;8;1998-10-18 00:00:00;28.6;1998-10-31 00:00:00;34;1998-10-24 00:00:00;;;6;18
07027;1998-10-01 00:00:00;1006.5;1014.6;12.2;2.6;15;9.7;12.1;107;15;58;24;31;31;31;31;31;;;;;;;7;3;0;;;;;;26;8;0;0;0;1;16.4;1998-10-22 00:00:00;8.2;1998-10-05 00:00:00;18.4;1998-10-14 00:00:00;5.5;1998-10-05 00:00:00;29.8;1998-10-24 00:00:00;27;1998-10-24 00:00:00;;;6;18
07037;1998-10-01 00:00:00;996.1;1014.3;10.7;2.9;13.9;8;11.4;164;20;45;27;31;31;31;31;31;;;;;;;12;5;0;;;;;;25;5;0;0;0;2;15.3;1998-10-14 00:00:00;7.2;1998-10-05 00:00:00;17.2;1998-10-22 00:00:00;2.5;1998-10-03 00:00:00;35;1998-10-24 00:00:00;28;1998-10-25 00:00:00;1;0;6;18
07110;1998-10-01 00:00:00;1004.9;1016.3;12.5;2.4;15;9.9;13.3;217;22;77;28;31;31;31;31;31;;;;;;;11;6;0;;;;;;24;7;0;0;0;9;15.4;1998-10-22 00:00:00;9.4;1998-10-19 00:00:00;17.2;1998-10-15 00:00:00;5.2;1998-10-20 00:00:00;45.2;1998-10-24 00:00:00;22;1998-10-23 00:00:00;;;6;18
07117;1998-10-01 00:00:00;1008.2;1015.2;13.4;1.8;15.4;11.3;12.9;216;19;;28;31;31;31;31;0;;;;;;;12;8;0;;;;;;29;11;0;0;0;1;16.6;1998-10-22 00:00:00;11.3;1998-10-05 00:00:00;18.2;1998-10-22 00:00:00;8.5;1998-10-20 00:00:00;36.2;1998-10-24 00:00:00;28;1998-10-24 00:00:00;;;6;18
07130;1998-10-01 00:00:00;1011.1;1016.3;12.7;2.9;16.3;9.8;12.8;95;15;66;29;31;31;31;31;31;;;;;;;7;3;0;;;;;;23;0;0;0;0;3;16.5;1998-10-14 00:00:00;9.1;1998-10-19 00:00:00;19.9;1998-10-02 00:00:00;4.9;1998-10-19 00:00:00;19.6;1998-10-24 00:00:00;19;1998-10-24 00:00:00;1;0;6;18
07139;1998-10-01 00:00:00;998.5;1015.8;11.4;2.8;14.5;8.7;12.1;112;19;50;30;31;31;31;31;31;;;;;;;5;3;0;;;;;;20;2;0;0;0;1;15.5;1998-10-14 00:00:00;7.7;1998-10-04 00:00:00;18;1998-10-02 00:00:00;3.2;1998-10-04 00:00:00;36;1998-10-24 00:00:00;22;1998-10-23 00:00:00;;;6;18
07149;1998-10-01 00:00:00;1004.2;1015.1;11.4;2.8;14.7;8.9;11.2;113;16;;21;31;31;31;31;0;;;;;;;6;3;0;;;;;;22;5;0;0;0;1;15.7;1998-10-14 00:00:00;8.3;1998-10-26 00:00:00;18.9;1998-10-14 00:00:00;5.4;1998-10-06 00:00:00;26.4;1998-10-24 00:00:00;27;1998-10-25 00:00:00;2;0;6;18
07190;1998-10-01 00:00:00;997.1;1015.6;10.9;3.2;14.6;7.9;10.9;80;13;49;28;31;31;31;31;31;;;;;;;6;2;0;;;;;;18;3;0;0;0;7;15.2;1998-10-28 00:00:00;6.3;1998-10-19 00:00:00;22;1998-10-17 00:00:00;2;1998-10-21 00:00:00;15.4;1998-10-28 00:00:00;24;1998-10-28 00:00:00;2;0;6;18
07207;1998-10-01 00:00:00;1012.5;1017.5;14.2;1.7;16;12.4;13.7;58;14;;23;31;31;31;31;0;;;;;;;3;1;0;;;;;;27;11;0;0;0;1;16.1;1998-10-28 00:00:00;11.7;1998-10-06 00:00:00;19.6;1998-10-02 00:00:00;7.9;1998-10-19 00:00:00;14.8;1998-10-24 00:00:00;29;1998-10-29 00:00:00;;;6;18
07222;1998-10-01 00:00:00;1014.3;1017.4;12.9;3.1;16.5;9.6;13.2;110;14;75;29;31;31;31;31;31;;;;;;;7;2;0;;;;;;23;3;0;0;0;2;16.3;1998-10-28 00:00:00;9.2;1998-10-19 00:00:00;19.9;1998-10-02 00:00:00;2.8;1998-10-20 00:00:00;29.4;1998-10-01 00:00:00;24;1998-10-24 00:00:00;;;6;18
07240;1998-10-01 00:00:00;1003.6;1016.8;11.8;3;15.2;9;12.3;98;16;64;23;31;31;31;31;31;;;;;;;7;2;0;;;;;;19;2;0;0;0;1;15.8;1998-10-16 00:00:00;8.5;1998-10-19 00:00:00;19.7;1998-10-16 00:00:00;3.3;1998-10-19 00:00:00;20.6;1998-10-24 00:00:00;23;1998-10-24 00:00:00;;;6;18
07255;1998-10-01 00:00:00;997.5;1017.5;11.3;3.3;15;8.2;11.7;94;15;66;31;31;31;31;31;31;;;;;;;7;3;0;;;;;;18;3;0;0;0;2;16;1998-10-16 00:00:00;7.9;1998-10-20 00:00:00;20.5;1998-10-16 00:00:00;2.2;1998-10-19 00:00:00;13.6;1998-10-24 00:00:00;23;1998-10-24 00:00:00;;;6;18
07280;1998-10-01 00:00:00;990.1;1017.3;10.6;3.3;14.5;7.4;11;73;14;80;24;31;31;31;31;31;;;;;;;7;2;0;;;;;;16;2;0;0;0;3;14.6;1998-10-15 00:00:00;7.1;1998-10-21 00:00:00;20.7;1998-10-17 00:00:00;1.6;1998-10-21 00:00:00;10.8;1998-10-24 00:00:00;20;1998-10-25 00:00:00;2;0;6;18
07299;1998-10-01 00:00:00;984.5;1016.9;10.7;3.5;15;7.3;11;83;13;77;29;31;31;31;31;31;;;;;;;8;2;0;;;;;;16;4;0;0;0;3;15.5;1998-10-28 00:00:00;6.1;1998-10-19 00:00:00;23.7;1998-10-17 00:00:00;2.1;1998-10-21 00:00:00;12.4;1998-10-29 00:00:00;28;1998-10-28 00:00:00;2;0;6;18
