NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;2005-09-01 00:00:00;1009.5;1018.8;16.1;4.4;20.9;12.2;15.1;35;10;161;28;30;30;30;30;30;5;0;;;;;1;1;0;;;;;;14;0;0;0;1;5;22.4;2005-09-04 00:00:00;10.2;2005-09-17 00:00:00;29.1;2005-09-04 00:00:00;4.8;2005-09-18 00:00:00;11;2005-09-15 00:00:00;17;2005-09-16 00:00:00;1;0;6;18
07015;2005-09-01 00:00:00;1012.7;1018.4;16.5;4.4;21.2;12.4;15;35;8;178;27;30;30;30;30;30;4;0;;;;;2;;;;;;;;13;0;0;0;0;7;21.5;2005-09-04 00:00:00;11.1;2005-09-17 00:00:00;28;2005-09-04 00:00:00;5.4;2005-09-18 00:00:00;8.4;2005-09-28 00:00:00;16;2005-09-16 00:00:00;1;0;6;18
07020;2005-09-01 00:00:00;1016.9;1018.3;17.1;2;19.8;14.9;16.1;32;8;;30;30;30;30;30;0;;;;;;;3;;;;;;;;17;5;0;0;1;1;19.5;2005-09-04 00:00:00;13.7;2005-09-17 00:00:00;23.6;2005-09-04 00:00:00;10.5;2005-09-18 00:00:00;7.4;2005-09-26 00:00:00;26.2;2005-09-29 00:00:00;;;6;18
07027;2005-09-01 00:00:00;1011.1;1019;16.2;4.4;21.5;11.7;14.7;40;8;162;30;30;30;30;30;30;5;1;;;;;1;1;0;;;;;;13;0;0;1;1;5;22;2005-09-04 00:00:00;11.4;2005-09-18 00:00:00;33.3;2005-09-04 00:00:00;4.5;2005-09-19 00:00:00;22.4;2005-09-16 00:00:00;15;2005-09-16 00:00:00;1;0;6;18
07037;2005-09-01 00:00:00;1001;1019;16.1;4.6;21.1;12;14.8;42;10;163;30;30;30;30;30;30;5;1;;;;;2;;;;;;;;10;0;0;0;0;7;23.2;2005-09-04 00:00:00;10.4;2005-09-17 00:00:00;31.2;2005-09-04 00:00:00;5.6;2005-09-19 00:00:00;9.4;2005-09-09 00:00:00;17;2005-09-16 00:00:00;1;0;6;18
07110;2005-09-01 00:00:00;1007.9;1019.2;15.4;3.7;19.8;11.7;15.1;48;10;144;30;30;30;30;30;30;1;0;;;;;4;;;;;;;;13;0;0;0;0;9;21.7;2005-09-03 00:00:00;10.7;2005-09-18 00:00:00;28.9;2005-09-03 00:00:00;4.9;2005-09-18 00:00:00;9.8;2005-09-26 00:00:00;16;2005-09-26 00:00:00;;;6;18
07117;2005-09-01 00:00:00;1012;1018.9;16.3;2.4;19.9;13.8;15.6;32;8;;30;30;30;30;30;0;1;0;;;;;1;;;;;;;;14;0;0;;;;20.1;2005-09-03 00:00:00;13.9;2005-09-17 00:00:00;25.7;2005-09-03 00:00:00;11;2005-09-22 00:00:00;7.8;2005-09-09 00:00:00;18;2005-09-16 00:00:00;;;6;18
07130;2005-09-01 00:00:00;1014.1;1019.2;16.9;5;23.1;11.7;14.6;34;6;195;30;30;30;30;30;30;10;1;;;;;2;1;0;;;;;;9;0;0;0;1;9;23.5;2005-09-03 00:00:00;11.7;2005-09-18 00:00:00;31.8;2005-09-03 00:00:00;3.8;2005-09-18 00:00:00;13.2;2005-09-09 00:00:00;18;2005-09-16 00:00:00;;;6;18
07139;2005-09-01 00:00:00;1002;1019;16.3;5.4;22.7;10.4;13.5;11;4;169;29;30;30;30;30;30;8;2;;;;;0;;;;;;;;7;0;0;0;0;4;23.6;2005-09-04 00:00:00;11.1;2005-09-18 00:00:00;33.2;2005-09-04 00:00:00;1.5;2005-09-19 00:00:00;3.2;2005-09-30 00:00:00;15;2005-09-29 00:00:00;;;6;18
07149;2005-09-01 00:00:00;1008;1018.8;17.6;5;22.9;12.9;14.3;31;8;;28;30;30;30;30;0;9;1;;;;;2;1;0;;;;;;14;0;0;0;0;1;24.8;2005-09-04 00:00:00;12.4;2005-09-17 00:00:00;32.1;2005-09-04 00:00:00;5.9;2005-09-22 00:00:00;10.8;2005-09-30 00:00:00;18;2005-09-16 00:00:00;;;6;18
07168;2005-09-01 00:00:00;1004.8;1018.9;16.3;5.4;22.3;10.9;14.3;88;8;184;28;30;30;30;30;30;6;1;;;;;6;2;0;;;;;;9;0;0;0;0;4;22.8;2005-09-04 00:00:00;10.7;2005-09-17 00:00:00;30.7;2005-09-04 00:00:00;1.4;2005-09-20 00:00:00;39.8;2005-09-11 00:00:00;19;2005-09-25 00:00:00;3;0;6;18
07181;2005-09-01 00:00:00;977.8;1018.7;15.8;5;21.1;11.4;13.9;119;10;;29;30;30;30;30;0;7;0;;;;;6;4;0;;;;;;11;0;0;0;0;1;21.4;2005-09-03 00:00:00;8.8;2005-09-17 00:00:00;28.2;2005-09-05 00:00:00;3.1;2005-09-20 00:00:00;44;2005-09-11 00:00:00;14.9;2005-09-10 00:00:00;6;0;6;18
07190;2005-09-01 00:00:00;1000.3;1018.5;16.9;5.5;23.1;12;14.9;53;6;192;26;30;30;29;30;30;10;2;;;;;3;2;0;;;;;;9;0;0;0;0;1;22.9;2005-09-02 00:00:00;10.9;2005-09-20 00:00:00;30.5;2005-09-07 00:00:00;3.1;2005-09-20 00:00:00;22.6;2005-09-11 00:00:00;13.9;2005-09-18 00:00:00;3;0;6;18
07207;2005-09-01 00:00:00;1014.5;1019.6;17.3;2.6;20.5;14.6;16;20;7;;30;30;30;30;30;0;2;0;;;;;1;;;;;;;;17;0;0;0;1;1;23.1;2005-09-03 00:00:00;13.8;2005-09-17 00:00:00;27.3;2005-09-03 00:00:00;9.7;2005-09-18 00:00:00;5.2;2005-09-05 00:00:00;17;2005-09-28 00:00:00;1;0;6;18
07222;2005-09-01 00:00:00;1016;1019.2;17.3;4.6;23.4;12.2;14.4;19;8;196;30;30;30;30;30;30;8;1;;;;;0;;;;;;;;12;0;0;0;0;5;25.1;2005-09-03 00:00:00;13.2;2005-09-18 00:00:00;33.1;2005-09-03 00:00:00;6;2005-09-20 00:00:00;3;2005-09-05 00:00:00;14.9;2005-09-29 00:00:00;;;6;18
07240;2005-09-01 00:00:00;1005.7;1019;17.3;5.1;23.6;11.9;14;19;8;186;25;30;30;30;30;30;10;2;;;;;0;;;;;;;;11;0;0;0;0;2;24.3;2005-09-04 00:00:00;12.3;2005-09-17 00:00:00;34.5;2005-09-04 00:00:00;4.5;2005-09-20 00:00:00;3.6;2005-09-30 00:00:00;16;2005-09-17 00:00:00;;;6;18
07255;2005-09-01 00:00:00;999.3;1019;17;5;22.6;12;14.6;62;9;186;27;30;30;30;30;30;8;2;;;;;5;2;0;;;;;;12;0;0;0;0;2;25.2;2005-09-04 00:00:00;11.5;2005-09-17 00:00:00;34.4;2005-09-04 00:00:00;4.8;2005-09-20 00:00:00;21.6;2005-09-11 00:00:00;14;2005-09-17 00:00:00;3;0;6;18
07280;2005-09-01 00:00:00;991.8;1018.5;17.3;5.1;23.2;12.4;14.1;46;8;197;28;30;30;30;30;30;10;2;;;;;3;2;0;;;;;;8;0;0;0;0;1;24.1;2005-09-04 00:00:00;11.3;2005-09-17 00:00:00;32.1;2005-09-04 00:00:00;5.4;2005-09-30 00:00:00;15.6;2005-09-08 00:00:00;17;2005-09-16 00:00:00;1;0;6;18
07299;2005-09-01 00:00:00;986.5;1018.5;16.3;5.4;22.5;11.5;14.8;43;5;168;26;30;30;30;30;30;10;1;;;;;2;2;0;;;;;;7;0;0;0;0;1;22.3;2005-09-01 00:00:00;9.9;2005-09-18 00:00:00;30.1;2005-09-08 00:00:00;2.7;2005-09-21 00:00:00;23;2005-09-10 00:00:00;14;2005-09-16 00:00:00;1;0;6;18
07314;2005-09-01 00:00:00;1016.8;1019.4;18.4;2.3;21.2;15.9;16.8;41;6;;30;30;30;30;30;0;2;0;;;;;2;2;0;;;;;;15;0;0;0;0;1;23.4;2005-09-03 00:00:00;15.2;2005-09-17 00:00:00;27.6;2005-09-03 00:00:00;11.7;2005-09-18 00:00:00;21.2;2005-09-10 00:00:00;19;2005-09-17 00:00:00;;;6;18
07335;2005-09-01 00:00:00;1005;1019.2;16.7;5.6;23.4;10.7;13.6;30;5;192;30;30;30;30;30;30;11;1;;;;;3;1;0;;;;;;9;0;0;0;0;2;24.8;2005-09-03 00:00:00;11.4;2005-09-20 00:00:00;33.4;2005-09-03 00:00:00;2.9;2005-09-21 00:00:00;10.2;2005-09-16 00:00:00;14;2005-09-17 00:00:00;;;6;18
07434;2005-09-01 00:00:00;972.1;1018.9;16.1;4.6;21.1;12.1;13.7;75;8;197;29;30;30;30;30;30;4;1;;;;;5;2;0;;;;;;6;0;0;0;0;9;25.1;2005-09-03 00:00:00;10.2;2005-09-17 00:00:00;32.2;2005-09-03 00:00:00;5;2005-09-18 00:00:00;22.6;2005-09-16 00:00:00;18;2005-09-17 00:00:00;1;0;6;18
07460;2005-09-01 00:00:00;980.1;1018.7;16.6;5.5;23.2;10.8;13.2;34;7;179;28;30;30;30;30;30;10;2;;;;;3;;;;;;;;9;0;0;;;;24.8;2005-09-04 00:00:00;10.7;2005-09-17 00:00:00;34.4;2005-09-04 00:00:00;1.8;2005-09-18 00:00:00;9;2005-09-16 00:00:00;15;2005-09-16 00:00:00;2;0;6;18
07471;2005-09-01 00:00:00;923.7;;13.5;5.1;19.5;8.2;12;143;8;164;24;28;30;28;30;30;4;1;;;;;6;5;0;;;;;;11;0;0;0;0;1;21;2005-09-04 00:00:00;7.2;2005-09-18 00:00:00;31.3;2005-09-04 00:00:00;1.7;2005-09-22 00:00:00;49;2005-09-06 00:00:00;19;2005-09-02 00:00:00;4;0;6;18
07481;2005-09-01 00:00:00;990.1;1018.1;17.9;4.9;23.3;13.6;14.8;29;7;163;30;30;30;30;30;30;12;2;;;;;2;1;0;;;;;;9;0;0;0;0;2;25.5;2005-09-04 00:00:00;11.1;2005-09-18 00:00:00;32.9;2005-09-04 00:00:00;6;2005-09-21 00:00:00;11.8;2005-09-06 00:00:00;17;2005-09-17 00:00:00;3;0;6;18
07510;2005-09-01 00:00:00;1012.7;1019.1;18;4.9;24.1;13;15.2;56;8;198;28;30;30;30;30;30;11;2;1;0;;;4;2;0;;;;;;10;0;0;0;0;4;27.3;2005-09-03 00:00:00;13.6;2005-09-18 00:00:00;36;2005-09-03 00:00:00;6.1;2005-09-20 00:00:00;20.8;2005-09-09 00:00:00;16;2005-09-17 00:00:00;2;0;6;18
