NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;2011-09-01 00:00:00;1007.4;1016.1;16.2;2.3;20.9;12.7;14.9;76;9;155;30;30;30;30;30;30;6;0;;;;;5;3;0;;;;;;17;1;0;0;0;1;20.2;2011-09-10 00:00:00;11.4;2011-09-18 00:00:00;27.5;2011-09-10 00:00:00;8.3;2011-09-24 00:00:00;22.5;2011-09-17 00:00:00;20.6;2011-09-06 00:00:00;2;0;6;18
07015;2011-09-01 00:00:00;1010.3;1015.9;16.5;2.5;21.7;12.2;14.7;58;7;165;30;30;30;30;30;30;6;1;;;;;2;1;0;;;;;;18;3;0;0;0;6;22.3;2011-09-03 00:00:00;12.2;2011-09-18 00:00:00;30;2011-09-03 00:00:00;7.6;2011-09-23 00:00:00;33;2011-09-03 00:00:00;20.9;2011-09-06 00:00:00;2;0;6;18
07020;2011-09-01 00:00:00;1013.4;1016;16.9;1.9;19.1;14.8;15.8;51;7;;30;30;30;30;30;0;1;0;;;;;4;1;0;;;;;;22;2;0;0;0;4;23.7;2011-09-30 00:00:00;14.9;2011-09-15 00:00:00;28.2;2011-09-30 00:00:00;10.1;2011-09-15 00:00:00;24.5;2011-09-06 00:00:00;26.8;2011-09-06 00:00:00;;;6;18
07027;2011-09-01 00:00:00;1008.5;1016.5;16.3;2.4;21.8;11.7;15;39;6;175;30;30;30;30;30;30;6;0;;;;;3;;;;;;;;17;0;0;0;0;4;19.9;2011-09-02 00:00:00;12.3;2011-09-18 00:00:00;29.1;2011-09-30 00:00:00;5.5;2011-09-15 00:00:00;9.1;2011-09-10 00:00:00;19.5;2011-09-06 00:00:00;1;0;6;18
07037;2011-09-01 00:00:00;998.7;1016.7;16.2;2.6;21.8;11.9;15.3;90;10;159;30;30;30;30;30;30;7;0;;;;;5;5;0;;;;;;15;1;0;0;0;6;20.8;2011-09-02 00:00:00;11;2011-09-18 00:00:00;29;2011-09-03 00:00:00;6.6;2011-09-15 00:00:00;26.9;2011-09-03 00:00:00;23.5;2011-09-03 00:00:00;1;0;6;18
07110;2011-09-01 00:00:00;1005.1;1016.3;16.1;2.2;20.4;12.8;15.2;59;12;150;30;30;30;30;30;30;5;0;;;;;5;1;0;;;;;;23;2;0;0;0;5;21;2011-09-28 00:00:00;12.8;2011-09-23 00:00:00;27.5;2011-09-30 00:00:00;6.6;2011-09-23 00:00:00;13.3;2011-09-06 00:00:00;22.9;2011-09-10 00:00:00;0;0;6;18
07117;2011-09-01 00:00:00;1009.1;1016;16.8;2.2;20.6;14;15.1;40;8;;30;30;30;30;30;0;3;1;;;;;2;1;0;;;;;;21;2;0;0;0;4;22.4;2011-09-30 00:00:00;13.9;2011-09-22 00:00:00;30.5;2011-09-30 00:00:00;10.5;2011-09-23 00:00:00;19.2;2011-09-06 00:00:00;25.3;2011-09-06 00:00:00;0;0;6;18
07130;2011-09-01 00:00:00;1012;1017.1;17;2.4;22.8;12.3;15.2;31;6;186;30;30;30;30;30;30;6;1;;;;;3;1;0;;;;;;11;0;0;0;1;8;21.1;2011-09-02 00:00:00;13.1;2011-09-18 00:00:00;30;2011-09-30 00:00:00;6.2;2011-09-23 00:00:00;11.1;2011-09-04 00:00:00;18.1;2011-09-06 00:00:00;0;0;6;18
07139;2011-09-01 00:00:00;1000.2;1017.2;16.2;2.3;22.1;11.2;14.2;28;8;179;30;30;30;30;30;30;7;0;;;;;1;;;;;;;;12;0;0;0;0;5;20.2;2011-09-02 00:00:00;11.7;2011-09-18 00:00:00;28.4;2011-09-03 00:00:00;5.2;2011-09-15 00:00:00;5.2;2011-09-11 00:00:00;18.1;2011-09-06 00:00:00;2;0;6;18
07149;2011-09-01 00:00:00;1006.7;1017.3;17.5;2.6;23.4;12.6;14.9;35;4;182;30;30;30;30;30;30;12;2;;;;;3;1;0;;;;;;14;0;0;;;;22.7;2011-09-10 00:00:00;12.7;2011-09-18 00:00:00;31.1;2011-09-10 00:00:00;7;2011-09-15 00:00:00;20.4;2011-09-03 00:00:00;19.5;2011-09-06 00:00:00;1;0;6;18
