NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;2002-08-01 00:00:00;1006.8;1015.9;17.6;3.7;22.5;13.8;16.3;111;10;182;24;31;31;31;31;31;6;1;;;;;3;2;1;;;;;;14;0;0;0;2;8;22.9;2002-08-17 00:00:00;14.4;2002-08-04 00:00:00;31.3;2002-08-17 00:00:00;10.3;2002-08-25 00:00:00;65;2002-08-26 00:00:00;14;2002-08-02 00:00:00;4;0;6;18
07015;2002-08-01 00:00:00;1009.9;1015.4;18.6;3.9;23.4;14.6;16.5;98;9;172;22;31;31;31;31;31;7;3;;;;;4;3;0;;;;;;14;1;0;0;0;2;24.2;2002-08-17 00:00:00;15;2002-08-04 00:00:00;31.6;2002-08-18 00:00:00;10.8;2002-08-25 00:00:00;46.6;2002-08-19 00:00:00;20;2002-08-19 00:00:00;5;0;6;18
07020;2002-08-01 00:00:00;1014.7;1016.4;17.3;1.8;20.3;15;17.4;29;7;;29;31;31;31;31;0;;;;;;;2;1;0;;;;;;13;0;0;;;;18.3;2002-08-17 00:00:00;15.5;2002-08-01 00:00:00;22.1;2002-08-22 00:00:00;12.2;2002-08-01 00:00:00;11.4;2002-08-09 00:00:00;17;2002-08-10 00:00:00;;;6;18
07027;2002-08-01 00:00:00;1008.5;1016.4;17.3;3.2;22;13.6;16.3;115;10;163;30;31;31;31;31;31;5;0;;;;;5;3;0;;;;;;18;0;0;0;0;6;20.1;2002-08-17 00:00:00;14.9;2002-08-10 00:00:00;29.4;2002-08-17 00:00:00;8.8;2002-08-01 00:00:00;38.8;2002-08-26 00:00:00;15;2002-08-02 00:00:00;3;0;6;18
07037;2002-08-01 00:00:00;998.2;1016;17.3;3.8;22.3;13.1;16.5;52;7;149;19;31;31;31;31;31;6;1;;;;;4;1;0;;;;;;13;0;0;0;3;10;22.9;2002-08-17 00:00:00;14.3;2002-08-04 00:00:00;30.4;2002-08-17 00:00:00;9.3;2002-08-01 00:00:00;13.4;2002-08-04 00:00:00;14;2002-08-26 00:00:00;3;0;6;18
07110;2002-08-01 00:00:00;1006.3;1017.6;16.1;2.5;20;13.1;16.2;42;9;165;27;31;31;31;31;31;;;;;;;2;1;0;;;;;;9;0;0;0;1;15;18.5;2002-08-14 00:00:00;14.4;2002-08-09 00:00:00;24.5;2002-08-14 00:00:00;9.8;2002-08-21 00:00:00;13.6;2002-08-08 00:00:00;17;2002-08-09 00:00:00;;;6;18
07117;2002-08-01 00:00:00;1010.4;1017.3;16.7;2;20.1;14.3;16.7;27;5;;3;31;31;31;31;0;;;;;;;2;;;;;;;;14;1;0;0;0;1;18.8;2002-08-30 00:00:00;14.6;2002-08-01 00:00:00;23.4;2002-08-17 00:00:00;10.9;2002-08-01 00:00:00;9.8;2002-08-18 00:00:00;20;2002-08-09 00:00:00;;;6;18
07130;2002-08-01 00:00:00;1011.5;1016.6;18.2;3.8;23.3;13.9;16;51;10;180;27;31;31;31;31;31;9;0;;;;;2;1;0;;;;;;17;0;0;0;0;5;22;2002-08-14 00:00:00;14.9;2002-08-01 00:00:00;29.4;2002-08-14 00:00:00;10.7;2002-08-24 00:00:00;13.6;2002-08-26 00:00:00;16;2002-08-10 00:00:00;1;0;6;18
07139;2002-08-01 00:00:00;998.9;1015.8;17.5;4;22.6;13;16.1;107;11;161;25;31;31;31;31;31;6;1;;;;;5;3;0;;;;;;10;1;0;0;1;3;22.8;2002-08-17 00:00:00;14;2002-08-01 00:00:00;30;2002-08-17 00:00:00;6.9;2002-08-01 00:00:00;31.6;2002-08-02 00:00:00;24;2002-08-02 00:00:00;1;0;6;18
07149;2002-08-01 00:00:00;1005;1015.5;19.2;4.2;24.5;14.6;16.2;58;9;;16;31;31;31;31;0;10;4;;;;;3;2;0;;;;;;17;0;0;;;;25.5;2002-08-17 00:00:00;15.7;2002-08-10 00:00:00;33.5;2002-08-18 00:00:00;10.8;2002-08-13 00:00:00;23.6;2002-08-27 00:00:00;19;2002-08-18 00:00:00;3;0;6;18
07190;2002-08-01 00:00:00;997;1014.8;19.4;3.8;24.8;15;17.3;89;11;173;31;29;31;27;31;31;12;2;;;;;5;4;0;;;;;;8;0;0;0;0;4;23.4;2002-08-19 00:00:00;15.4;2002-08-10 00:00:00;30.8;2002-08-19 00:00:00;11.5;2002-08-02 00:00:00;20;2002-08-09 00:00:00;15;2002-08-01 00:00:00;6;0;6;18
07207;2002-08-01 00:00:00;1012.8;1017.9;16.9;2.1;20.3;14.2;16.4;35;5;;30;31;31;31;31;0;1;0;;;;;3;2;0;;;;;;22;0;0;0;0;4;19;2002-08-14 00:00:00;15.2;2002-08-11 00:00:00;25;2002-08-14 00:00:00;11.2;2002-08-13 00:00:00;10.8;2002-08-25 00:00:00;19;2002-08-09 00:00:00;;;6;18
07222;2002-08-01 00:00:00;1013.5;1016.5;18.1;3.8;23.5;13.5;16;67;7;197;27;31;31;31;31;31;12;0;;;;;5;4;0;;;;;;13;0;0;0;0;1;21.8;2002-08-14 00:00:00;15.1;2002-08-01 00:00:00;29.2;2002-08-15 00:00:00;10.2;2002-08-21 00:00:00;19;2002-08-26 00:00:00;15;2002-08-09 00:00:00;2;0;6;18
07240;2002-08-01 00:00:00;1002.8;1015.8;18.4;4.2;23.8;13.8;15.9;58;12;161;12;31;31;31;31;31;9;3;;;;;4;1;0;;;;;;14;0;0;0;0;4;24.5;2002-08-17 00:00:00;13.8;2002-08-10 00:00:00;32.7;2002-08-17 00:00:00;8.6;2002-08-01 00:00:00;12.6;2002-08-25 00:00:00;14;2002-08-01 00:00:00;2;0;6;18
