NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;2015-02-01 00:00:00;1008.5;1017.4;3.9;2.2;7.1;1.3;6.8;61;11;99;28;28;28;28;28;28;;;;;0;10;4;1;0;;;;;;16;1;0;0;0;4;8.2;2015-02-26 00:00:00;-0.3;2015-02-06 00:00:00;10.9;2015-02-26 00:00:00;-2.9;2015-02-05 00:00:00;19.8;2015-02-20 00:00:00;20.4;2015-02-23 00:00:00;0;1;6;18
07015;2015-02-01 00:00:00;1011.3;1017.2;3.5;2.1;6.7;0.9;6.9;71;13;84;28;28;28;28;28;28;;;;;0;12;5;2;0;;;;;;16;1;0;0;1;8;7;2015-02-14 00:00:00;-0.5;2015-02-05 00:00:00;10.6;2015-02-13 00:00:00;-3.5;2015-02-05 00:00:00;15.7;2015-02-20 00:00:00;20.7;2015-02-22 00:00:00;0;0;6;18
07020;2015-02-01 00:00:00;1015.5;1018.2;6.8;1.4;8.2;5;7.8;76;13;;28;28;28;28;28;0;;;;;;;6;2;0;;;;;;26;7;0;;;;9.6;2015-02-25 00:00:00;4.4;2015-02-11 00:00:00;11.3;2015-02-25 00:00:00;1.9;2015-02-12 00:00:00;14.2;2015-02-20 00:00:00;27.6;2015-02-23 00:00:00;0;3;6;18
07027;2015-02-01 00:00:00;1009.6;1017.9;4.6;2.2;7.9;1.4;7.1;62;15;97;28;28;28;28;28;28;;;;;0;9;3;1;0;;1;0;;;21;0;0;0;0;1;9.3;2015-02-26 00:00:00;0.9;2015-02-06 00:00:00;12.3;2015-02-26 00:00:00;-3.7;2015-02-18 00:00:00;18.1;2015-02-20 00:00:00;19.6;2015-02-13 00:00:00;0;0;6;18
07037;2015-02-01 00:00:00;998.9;1017.8;3.5;2.2;7;0.8;6.7;61;13;67;28;28;28;28;28;28;;;;;0;11;5;1;0;;;;;;16;1;0;0;2;7;8.3;2015-02-26 00:00:00;-0.8;2015-02-06 00:00:00;11;2015-02-26 00:00:00;-2.7;2015-02-03 00:00:00;10.6;2015-02-22 00:00:00;21.1;2015-02-13 00:00:00;0;1;6;18
07072;2015-02-01 00:00:00;1005.9;1017.8;3.1;2.1;6.9;-0.1;6.4;38;9;110;28;28;28;28;28;28;;;;;0;14;4;;;;;;;;15;0;0;0;0;2;7.1;2015-02-26 00:00:00;-0.6;2015-02-06 00:00:00;12.8;2015-02-13 00:00:00;-3.9;2015-02-06 00:00:00;9.3;2015-02-20 00:00:00;16.1;2015-02-20 00:00:00;0;;6;18
07110;2015-02-01 00:00:00;1007;1018.8;5.8;2.4;9.1;2.6;7.6;138;17;100;28;28;28;28;28;28;;;;;0;6;11;3;0;;;;;;21;3;0;0;0;7;10.4;2015-02-28 00:00:00;1.1;2015-02-03 00:00:00;12;2015-02-15 00:00:00;-2.5;2015-02-09 00:00:00;23.6;2015-02-22 00:00:00;25.3;2015-02-23 00:00:00;2;5;6;18
07117;2015-02-01 00:00:00;1011;1018.2;6.8;1.8;9;4.5;7.7;109;16;;28;28;28;28;28;0;;;;;;;9;3;0;;;;;;21;8;0;;;;10.6;2015-02-28 00:00:00;3.1;2015-02-03 00:00:00;12.1;2015-02-28 00:00:00;0.8;2015-02-03 00:00:00;18.9;2015-02-13 00:00:00;25.8;2015-02-23 00:00:00;;;6;18
07130;2015-02-01 00:00:00;1013.9;1018.5;4.7;2.6;9.1;1;7.2;65;14;109;28;28;28;28;28;28;;;;;0;12;4;1;0;;;;;;19;2;0;0;0;5;9.6;2015-02-26 00:00:00;0.6;2015-02-06 00:00:00;12.5;2015-02-25 00:00:00;-4.6;2015-02-12 00:00:00;16.3;2015-02-16 00:00:00;21.9;2015-02-13 00:00:00;0;;6;18
07139;2015-02-01 00:00:00;1000.3;1018.2;3.6;2.2;7.3;0.7;6.6;52;11;99;28;28;28;28;28;28;;;;;0;13;4;1;0;;;;;;17;0;0;0;0;4;9;2015-02-26 00:00:00;-0.8;2015-02-06 00:00:00;11.5;2015-02-26 00:00:00;-4.1;2015-02-12 00:00:00;10.5;2015-02-20 00:00:00;18.1;2015-02-23 00:00:00;;;6;18
