NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;2007-05-01 00:00:00;1002.7;1011.9;13.4;3.4;17.8;9.7;12.5;78;13;159;31;31;31;31;31;31;;;;;;;5;2;0;;;;;;24;5;0;0;1;3;17.2;2007-05-24 00:00:00;9.9;2007-05-29 00:00:00;24.6;2007-05-24 00:00:00;4.1;2007-05-30 00:00:00;23.8;2007-05-08 00:00:00;27;2007-05-13 00:00:00;1;0;6;18
07015;2007-05-01 00:00:00;1005.7;1011.3;14.2;3.5;18.6;10.2;12.2;87;15;169;31;31;31;31;31;31;1;0;;;;;7;3;0;;;;;;23;3;0;0;0;2;19.5;2007-05-25 00:00:00;10.8;2007-05-29 00:00:00;25.9;2007-05-25 00:00:00;3.8;2007-05-30 00:00:00;13.2;2007-05-20 00:00:00;29;2007-05-11 00:00:00;2;0;6;18
07020;2007-05-01 00:00:00;1011.6;1012.4;12.8;1.4;14.8;11;12.8;77;15;;31;31;31;31;31;0;;;;;;;5;1;0;;;;;;26;7;0;1;1;3;14.5;2007-05-24 00:00:00;10.4;2007-05-28 00:00:00;17.8;2007-05-24 00:00:00;7.6;2007-05-06 00:00:00;19.4;2007-05-27 00:00:00;27;2007-05-28 00:00:00;;;6;18
07027;2007-05-01 00:00:00;1004.5;1012.5;13;3.3;17.3;9.4;12.5;91;14;140;31;31;31;31;31;31;;;;;;;5;4;0;;;;;;24;3;0;0;1;2;15.8;2007-05-10 00:00:00;8.5;2007-05-28 00:00:00;22.2;2007-05-25 00:00:00;3.6;2007-05-06 00:00:00;18.2;2007-05-27 00:00:00;22;2007-05-10 00:00:00;3;0;6;18
07037;2007-05-01 00:00:00;994.2;1012.2;13.3;3.6;17.9;9.5;12.1;94;16;134;31;31;31;31;31;31;;;;;;;7;3;0;;;;;;24;2;0;0;2;5;18.1;2007-05-25 00:00:00;9.2;2007-05-28 00:00:00;24.9;2007-05-25 00:00:00;4.2;2007-05-30 00:00:00;18.2;2007-05-28 00:00:00;24;2007-05-11 00:00:00;2;0;6;18
07110;2007-05-01 00:00:00;1002.2;1013.6;12.5;2.5;15.7;9.8;12.3;128;16;132;31;31;31;31;31;31;;;;;;;10;4;0;;;;;;26;3;0;0;0;6;15.5;2007-05-24 00:00:00;10.3;2007-05-27 00:00:00;21.4;2007-05-24 00:00:00;2.2;2007-05-29 00:00:00;23;2007-05-27 00:00:00;25;2007-05-27 00:00:00;2;0;6;18
07117;2007-05-01 00:00:00;1006.2;1013.5;12.7;2.2;15.7;10.4;12.5;93;15;;31;29;31;29;31;0;;;;;;;9;1;0;;;;;;24;6;0;0;0;3;15;2007-05-09 00:00:00;9;2007-05-20 00:00:00;19.6;2007-05-18 00:00:00;5.2;2007-05-13 00:00:00;25.4;2007-05-13 00:00:00;27;2007-05-10 00:00:00;;;6;18
07130;2007-05-01 00:00:00;1008.1;1013.2;14.2;3.5;18.7;10.4;13.1;124;13;153;31;31;31;31;31;31;1;0;;;;;9;5;0;;;;;;24;2;0;0;0;1;18.2;2007-05-24 00:00:00;10;2007-05-28 00:00:00;25.1;2007-05-24 00:00:00;4;2007-05-29 00:00:00;25.2;2007-05-20 00:00:00;23;2007-05-13 00:00:00;4;0;6;18
07139;2007-05-01 00:00:00;996.4;1013.4;13.9;3.6;18.6;10.1;12.6;80;14;146;26;26;31;26;31;31;2;0;;;;;4;2;0;;;;;;21;3;0;0;0;1;18.5;2007-05-24 00:00:00;8.7;2007-05-28 00:00:00;25.8;2007-05-25 00:00:00;2.3;2007-05-06 00:00:00;19.4;2007-05-08 00:00:00;24;2007-05-10 00:00:00;4;0;6;18
07149;2007-05-01 00:00:00;1001.6;1012.3;15.2;3.9;20.5;11;12.6;73;17;;31;31;31;31;31;0;4;0;;;;;6;1;0;;;;;;27;2;1;0;0;1;20.6;2007-05-24 00:00:00;10.5;2007-05-28 00:00:00;28.7;2007-05-25 00:00:00;6.3;2007-05-29 00:00:00;10.4;2007-05-04 00:00:00;30;2007-05-13 00:00:00;3;0;6;18
07168;2007-05-01 00:00:00;998.5;1012.5;15.2;4.4;21.2;10.2;13.6;52;14;171;31;31;31;31;31;31;7;1;;;;;3;;;;;;;;23;1;0;0;0;1;19.8;2007-05-25 00:00:00;10.5;2007-05-29 00:00:00;30.3;2007-05-25 00:00:00;3.5;2007-05-30 00:00:00;9.6;2007-05-05 00:00:00;21;2007-05-11 00:00:00;3;0;6;18
07181;2007-05-01 00:00:00;971.2;1012;14.8;4.6;20;10.3;12.7;70;14;;31;31;31;31;31;0;6;0;;;;;4;2;0;;;;;;23;2;0;0;1;5;22;2007-05-25 00:00:00;8.9;2007-05-29 00:00:00;28.9;2007-05-25 00:00:00;5;2007-05-30 00:00:00;19;2007-05-16 00:00:00;21;2007-05-26 00:00:00;2;0;6;18
07190;2007-05-01 00:00:00;993.7;1011.8;16.8;5.2;22.2;11.6;12.4;101;11;185;31;31;31;31;31;31;10;4;;;;;6;5;0;;;;;;22;1;0;0;0;1;24.1;2007-05-25 00:00:00;10.7;2007-05-29 00:00:00;31.9;2007-05-25 00:00:00;4.6;2007-05-30 00:00:00;25.8;2007-05-14 00:00:00;22;2007-05-11 00:00:00;2;0;6;18
07207;2007-05-01 00:00:00;1009;1014.1;13.8;2.2;16.3;11.6;12.9;77;12;;31;31;31;31;31;0;;;;;;;6;1;0;;;;;;30;8;1;;;;18;2007-05-24 00:00:00;11.2;2007-05-20 00:00:00;24;2007-05-24 00:00:00;7.3;2007-05-29 00:00:00;25.4;2007-05-20 00:00:00;30;2007-05-27 00:00:00;;;6;18
07222;2007-05-01 00:00:00;1010.6;1013.7;14.5;3.3;18.6;11.1;13.9;127;16;133;31;31;31;31;31;31;1;0;;;;;8;4;0;;;;;;20;2;0;;;;20;2007-05-24 00:00:00;10.9;2007-05-15 00:00:00;26.1;2007-05-24 00:00:00;3.5;2007-05-29 00:00:00;34.4;2007-05-20 00:00:00;22;2007-05-13 00:00:00;5;0;6;18
07240;2007-05-01 00:00:00;999.9;1013.1;14.6;3.8;19.6;10.9;13.6;83;14;144;30;31;31;31;31;31;2;0;;;;;5;4;0;;;;;;25;1;0;1;1;5;20.5;2007-05-24 00:00:00;9.3;2007-05-28 00:00:00;27.3;2007-05-24 00:00:00;3.8;2007-05-29 00:00:00;15;2007-05-27 00:00:00;21;2007-05-13 00:00:00;4;0;6;18
