NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;2003-05-01 00:00:00;1008.4;1017.6;12.8;4.1;17.1;8.9;11.7;57;12;194;29;31;31;31;31;31;3;0;;;;;5;1;0;;;;;;14;3;0;0;0;1;20.2;2003-05-30 00:00:00;9.2;2003-05-13 00:00:00;27.2;2003-05-31 00:00:00;3.1;2003-05-07 00:00:00;11.2;2003-05-24 00:00:00;25;2003-05-02 00:00:00;4;1;6;18
07015;2003-05-01 00:00:00;1011.5;1017.2;13.7;4.3;18.1;9.3;11.4;57;12;155;30;31;31;31;31;31;3;0;;;;;3;1;0;;;;;;17;2;0;0;0;2;21;2003-05-31 00:00:00;8.6;2003-05-14 00:00:00;27;2003-05-31 00:00:00;3.6;2003-05-15 00:00:00;16.6;2003-05-19 00:00:00;21;2003-05-02 00:00:00;3;0;6;18
07020;2003-05-01 00:00:00;1015.9;1017.6;12.2;1.8;14.8;10.3;12.3;48;11;;30;31;31;31;31;0;;;;;;;4;;;;;;;;23;4;1;0;0;3;15.4;2003-05-30 00:00:00;10.9;2003-05-08 00:00:00;21.9;2003-05-04 00:00:00;6.3;2003-05-08 00:00:00;7.8;2003-05-11 00:00:00;31;2003-05-02 00:00:00;;;6;18
07027;2003-05-01 00:00:00;1010;1018.1;13;4;17.7;8.7;11.6;77;12;193;29;31;31;31;31;31;3;0;;;;;5;3;0;;;;;;21;1;0;0;0;1;20.8;2003-05-30 00:00:00;9.6;2003-05-13 00:00:00;28.6;2003-05-31 00:00:00;3.5;2003-05-07 00:00:00;14;2003-05-24 00:00:00;24;2003-05-02 00:00:00;3;0;6;18
07037;2003-05-01 00:00:00;999.8;1018.1;12.9;4.6;17.9;8.2;11.6;74;11;178;26;31;31;31;31;31;3;0;;;;;6;2;0;;;;;;17;1;0;0;0;1;21.3;2003-05-30 00:00:00;8.8;2003-05-13 00:00:00;27.5;2003-05-31 00:00:00;2;2003-05-15 00:00:00;17.2;2003-05-24 00:00:00;26;2003-05-02 00:00:00;1;1;6;18
07110;2003-05-01 00:00:00;1007;1018.5;12.3;3.6;16;8.8;11.9;88;15;163;25;31;31;31;31;31;2;0;;;;;7;2;0;;;;;;22;1;0;0;0;5;19.8;2003-05-29 00:00:00;9.5;2003-05-14 00:00:00;27.8;2003-05-30 00:00:00;4;2003-05-07 00:00:00;12.6;2003-05-18 00:00:00;23;2003-05-02 00:00:00;;;6;18
07117;2003-05-01 00:00:00;1011.4;1018.3;12.4;2.4;15.8;9.7;12;66;14;;7;31;31;31;31;0;;;;;;;5;1;0;;;;;;25;3;0;0;0;1;16.5;2003-05-30 00:00:00;10.6;2003-05-12 00:00:00;22.9;2003-05-04 00:00:00;6.5;2003-05-08 00:00:00;13;2003-05-23 00:00:00;27;2003-05-02 00:00:00;;;6;18
07130;2003-05-01 00:00:00;1013.4;1018.6;14.2;4.7;19.2;9.6;11.7;50;9;196;28;31;31;31;31;31;4;1;;;;;2;2;0;;;;;;18;0;0;0;0;2;23.8;2003-05-30 00:00:00;10.1;2003-05-13 00:00:00;30.2;2003-05-30 00:00:00;3.7;2003-05-15 00:00:00;17.6;2003-05-18 00:00:00;19;2003-05-02 00:00:00;;;6;18
07139;2003-05-01 00:00:00;1000.9;1018.2;13.4;4.9;18.7;8.3;11.5;57;8;199;29;31;31;31;31;31;4;0;;;0;1;3;2;0;;;;;;16;1;0;;;;22.1;2003-05-31 00:00:00;8.9;2003-05-13 00:00:00;29.1;2003-05-31 00:00:00;-0.3;2003-05-15 00:00:00;22.8;2003-05-18 00:00:00;24;2003-05-02 00:00:00;;;6;18
07149;2003-05-01 00:00:00;1007.3;1018.2;14.7;4.6;19.5;9.8;12.3;75;9;;28;31;31;31;31;0;5;0;;;;;3;3;0;;;;;;21;1;0;;;;23;2003-05-31 00:00:00;10.7;2003-05-13 00:00:00;28.7;2003-05-30 00:00:00;2.5;2003-05-15 00:00:00;28.6;2003-05-05 00:00:00;23;2003-05-02 00:00:00;2;0;6;18
07168;2003-05-01 00:00:00;1004.4;1018.5;14.6;4.9;20.1;9.1;13;58;11;215;30;31;31;31;31;31;4;0;;;;;3;3;0;;;;;;19;0;0;;;;21.3;2003-05-31 00:00:00;8.9;2003-05-14 00:00:00;27.8;2003-05-31 00:00:00;0.7;2003-05-15 00:00:00;13.4;2003-05-24 00:00:00;17;2003-05-02 00:00:00;2;1;6;18
07181;2003-05-01 00:00:00;976.8;1018.1;14.3;4.8;19.4;9.5;12;66;10;;28;31;31;31;31;0;2;0;;;;;5;2;0;;;;;;18;0;0;;;;20.9;2003-05-31 00:00:00;6.7;2003-05-14 00:00:00;27;2003-05-30 00:00:00;2.3;2003-05-16 00:00:00;16;2003-05-18 00:00:00;19;2003-05-13 00:00:00;3;0;6;18
07190;2003-05-01 00:00:00;999.8;1017.9;16.2;5;21.5;11.1;13.1;65;13;178;31;31;31;31;31;31;10;0;;;;;4;2;0;;;;;;18;0;0;0;0;2;22.5;2003-05-31 00:00:00;9.2;2003-05-14 00:00:00;29.3;2003-05-31 00:00:00;4.6;2003-05-04 00:00:00;19.4;2003-05-08 00:00:00;18;2003-05-13 00:00:00;6;0;6;18
07207;2003-05-01 00:00:00;1014.6;1019.8;13.6;2.8;16.2;11.3;12.7;38;8;;29;31;31;31;31;0;1;0;;;;;3;1;0;;;;;;26;2;0;0;0;2;20.7;2003-05-29 00:00:00;11.8;2003-05-09 00:00:00;25.9;2003-05-29 00:00:00;7.3;2003-05-26 00:00:00;14.2;2003-05-18 00:00:00;22;2003-05-02 00:00:00;;;6;18
07222;2003-05-01 00:00:00;1015.9;1019;14.4;4.5;19.3;9.7;12.2;55;7;192;29;31;31;31;31;31;4;1;;;;;2;2;0;;;;;;20;0;0;;;;23.9;2003-05-30 00:00:00;10.9;2003-05-14 00:00:00;30.1;2003-05-30 00:00:00;4.8;2003-05-14 00:00:00;25.8;2003-05-18 00:00:00;19;2003-05-02 00:00:00;1;0;6;18
07240;2003-05-01 00:00:00;1005.4;1018.8;14.4;4.9;19.5;9.4;12.4;59;7;210;27;31;31;31;31;31;4;1;;;;;5;4;0;;;;;;15;1;0;;;;23.1;2003-05-31 00:00:00;9.8;2003-05-14 00:00:00;30;2003-05-31 00:00:00;3.5;2003-05-15 00:00:00;13.2;2003-05-18 00:00:00;20;2003-05-02 00:00:00;1;0;6;18
07255;2003-05-01 00:00:00;999.1;1018.9;14.9;5;19.9;9.7;12.7;83;11;200;26;31;31;31;31;31;6;1;;;;;4;2;0;;;;;;16;0;0;;;;23.7;2003-05-31 00:00:00;10.6;2003-05-14 00:00:00;30.1;2003-05-31 00:00:00;3.3;2003-05-15 00:00:00;39.6;2003-05-05 00:00:00;17;2003-05-02 00:00:00;;;6;18
07280;2003-05-01 00:00:00;991.7;1018.5;15.4;5.2;21;9.7;12.9;23;8;200;26;31;31;31;31;31;7;0;;;;;0;;;;;;;;19;0;0;0;0;3;22.7;2003-05-31 00:00:00;8;2003-05-14 00:00:00;29;2003-05-31 00:00:00;1.3;2003-05-15 00:00:00;3.6;2003-05-20 00:00:00;19;2003-05-19 00:00:00;2;0;6;18
07299;2003-05-01 00:00:00;986.2;1018.2;15.6;5;21.2;10.7;13.3;116;11;180;31;31;31;31;31;31;9;0;;;;;6;3;1;;;;;;16;0;0;0;0;1;21.8;2003-05-31 00:00:00;8.6;2003-05-14 00:00:00;29;2003-05-30 00:00:00;2.4;2003-05-16 00:00:00;56.4;2003-05-28 00:00:00;18;2003-05-02 00:00:00;9;0;6;18
07314;2003-05-01 00:00:00;1017;1019.8;15.1;2.6;17.8;12.9;14;53;12;;27;31;31;31;31;0;1;0;;;;;4;2;0;;;;;;20;1;0;0;0;1;21.1;2003-05-30 00:00:00;12.7;2003-05-13 00:00:00;26.9;2003-05-30 00:00:00;10.3;2003-05-15 00:00:00;12.8;2003-05-17 00:00:00;22;2003-05-07 00:00:00;1;0;6;18
07335;2003-05-01 00:00:00;1004.8;1019.2;14.4;5.2;19.7;8.7;12.2;48;9;209;25;31;31;31;31;31;6;1;;;;;3;1;0;;;;;;17;0;0;0;0;1;22.6;2003-05-30 00:00:00;10.5;2003-05-14 00:00:00;31.3;2003-05-31 00:00:00;2.7;2003-05-15 00:00:00;13.6;2003-05-05 00:00:00;18;2003-05-02 00:00:00;1;0;6;18
07434;2003-05-01 00:00:00;971.9;1019.3;13.7;4.9;18.2;9.5;12;97;12;183;22;31;31;31;31;31;4;0;;;;;4;2;0;;;;;;18;0;0;0;0;5;23.3;2003-05-31 00:00:00;8.8;2003-05-14 00:00:00;28.3;2003-05-30 00:00:00;4;2003-05-14 00:00:00;47.4;2003-05-05 00:00:00;16;2003-05-19 00:00:00;1;0;6;18
07460;2003-05-01 00:00:00;979.9;1018.5;15.7;5.3;21.8;9.5;11.3;18;5;179;26;31;31;31;31;31;6;2;;;;;2;;;;;;;;23;1;0;;;;23.4;2003-05-31 00:00:00;10.3;2003-05-14 00:00:00;30.5;2003-05-31 00:00:00;0.9;2003-05-15 00:00:00;8;2003-05-24 00:00:00;20;2003-05-19 00:00:00;1;0;6;18
