NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;2006-11-01 00:00:00;1007.9;1017.1;9;3.4;12.5;5.9;10.1;51;12;92;28;30;30;30;30;30;;;;;;;4;;;;;;;;23;2;0;0;0;1;13.6;2006-11-14 00:00:00;4.6;2006-11-30 00:00:00;16.9;2006-11-25 00:00:00;0.5;2006-11-10 00:00:00;7.2;2006-11-21 00:00:00;22;2006-11-25 00:00:00;1;0;6;18
07015;2006-11-01 00:00:00;1010.9;1016.7;9;3.3;12.4;6.3;10.1;57;17;78;30;30;30;30;30;30;;;;;;;3;;;;;;;;22;1;0;0;0;3;13.4;2006-11-25 00:00:00;5.1;2006-11-10 00:00:00;17.4;2006-11-25 00:00:00;0.5;2006-11-10 00:00:00;8;2006-11-10 00:00:00;21;2006-11-25 00:00:00;;;6;18
07020;2006-11-01 00:00:00;1015.7;1016.5;12.1;2.1;14.1;9.7;11.5;91;16;;28;28;30;28;30;0;;;;;;;5;4;0;;;;;;25;8;0;;;;15;2006-11-14 00:00:00;9.2;2006-11-30 00:00:00;16;2006-11-08 00:00:00;4.6;2006-11-07 00:00:00;14.4;2006-11-27 00:00:00;26;2006-11-19 00:00:00;0;1;6;18
07027;2006-11-01 00:00:00;1009;1017.2;9.2;3.9;13.3;5.3;10.3;40;9;110;30;30;30;30;30;30;;;;;0;4;3;;;;;;;;21;4;0;0;1;6;13.8;2006-11-14 00:00:00;3.5;2006-11-07 00:00:00;16.3;2006-11-14 00:00:00;-1.2;2006-11-10 00:00:00;5.6;2006-11-24 00:00:00;27;2006-11-25 00:00:00;1;1;6;18
07037;2006-11-01 00:00:00;999.3;1017.8;8.3;3.5;12;5.1;9.8;56;14;68;30;30;30;30;30;30;;;;;0;2;4;1;0;;;;;;19;1;0;0;4;7;13.1;2006-11-14 00:00:00;3.8;2006-11-30 00:00:00;17;2006-11-25 00:00:00;-1.3;2006-11-05 00:00:00;11.8;2006-11-21 00:00:00;23;2006-11-25 00:00:00;1;1;6;18
07110;2006-11-01 00:00:00;1004.6;1016.1;10.6;3;13.8;7.6;11;182;16;92;30;30;30;30;30;30;;;;;;;11;7;0;;;;;;21;7;0;0;0;3;14;2006-11-14 00:00:00;6.5;2006-11-18 00:00:00;16.8;2006-11-08 00:00:00;0.7;2006-11-19 00:00:00;33;2006-11-15 00:00:00;25;2006-11-21 00:00:00;3;0;6;18
07117;2006-11-01 00:00:00;1009;1016;11.4;2.2;14.1;8.9;11.3;108;14;;30;30;30;30;30;0;;;;;;;9;3;0;;;;;;28;5;0;;;;14.3;2006-11-15 00:00:00;8.6;2006-11-18 00:00:00;17.3;2006-11-10 00:00:00;5.6;2006-11-07 00:00:00;20.8;2006-11-17 00:00:00;24;2006-11-21 00:00:00;;;6;18
07130;2006-11-01 00:00:00;1012.6;1017.8;9.7;3.9;14;5.9;10.7;58;13;123;30;30;30;30;30;30;;;;;0;1;4;1;0;;;;;;18;1;0;0;0;6;14.2;2006-11-14 00:00:00;4.8;2006-11-30 00:00:00;17;2006-11-14 00:00:00;-2.3;2006-11-06 00:00:00;11.6;2006-11-24 00:00:00;26;2006-11-25 00:00:00;;;6;18
07139;2006-11-01 00:00:00;1000.8;1018.4;8;4.2;12.4;4.3;9.6;96;10;94;30;30;30;30;30;30;;;;;0;6;7;1;0;;;;;;15;1;0;1;1;7;13.5;2006-11-14 00:00:00;2.6;2006-11-05 00:00:00;15.6;2006-11-16 00:00:00;-2.6;2006-11-05 00:00:00;34.8;2006-11-20 00:00:00;21;2006-11-25 00:00:00;;;6;18
07149;2006-11-01 00:00:00;1007.9;1018.9;8.9;4;12.7;5.6;10;47;9;;30;30;30;30;30;0;;;;;0;2;3;1;0;;;;;;19;0;0;0;0;7;14.5;2006-11-25 00:00:00;3;2006-11-05 00:00:00;18.6;2006-11-25 00:00:00;-0.3;2006-11-04 00:00:00;13.2;2006-11-18 00:00:00;19;2006-11-25 00:00:00;;;6;18
07168;2006-11-01 00:00:00;1005.6;1020;8.3;4.7;12.6;4.4;10;40;10;59;29;30;30;30;30;30;;;;;0;6;2;;;;;;;;18;1;0;0;0;8;15.2;2006-11-16 00:00:00;1.4;2006-11-03 00:00:00;20.6;2006-11-16 00:00:00;-3.2;2006-11-04 00:00:00;7.8;2006-11-25 00:00:00;22;2006-11-25 00:00:00;;;6;18
07181;2006-11-01 00:00:00;978.1;1020.2;7.8;4.3;11.4;4.6;9.6;60;10;;25;30;30;30;30;0;;;;;0;4;5;1;0;;;;;;19;2;0;2;4;8;15.8;2006-11-16 00:00:00;1.6;2006-11-02 00:00:00;18.9;2006-11-16 00:00:00;-2.8;2006-11-02 00:00:00;12;2006-11-25 00:00:00;28;2006-11-25 00:00:00;;;6;18
07190;2006-11-01 00:00:00;1001.7;1020.5;8.1;3.9;12.2;4.7;9.5;22;6;75;30;30;30;30;30;30;;;;;0;5;1;;;;;;;;9;0;0;0;2;13;12.8;2006-11-14 00:00:00;2.9;2006-11-07 00:00:00;18.7;2006-11-16 00:00:00;-0.9;2006-11-02 00:00:00;5.4;2006-11-21 00:00:00;16;2006-11-01 00:00:00;;;6;18
07207;2006-11-01 00:00:00;1012.4;1017.5;13.1;2.1;15;11;11.4;68;12;;28;28;30;28;30;0;;;;;;;4;2;0;;;;;;27;11;1;;;;16;2006-11-15 00:00:00;9.6;2006-11-03 00:00:00;17.3;2006-11-08 00:00:00;7.3;2006-11-19 00:00:00;11.4;2006-11-24 00:00:00;34;2006-11-25 00:00:00;1;0;6;18
07222;2006-11-01 00:00:00;1015;1018.2;10.3;3.6;14.5;6.7;11.1;108;13;130;30;30;30;30;30;30;;;;;;;10;3;0;;;;;;18;2;0;0;1;4;14.3;2006-11-14 00:00:00;4.7;2006-11-30 00:00:00;17.5;2006-11-15 00:00:00;1.7;2006-11-30 00:00:00;21;2006-11-24 00:00:00;22;2006-11-25 00:00:00;;;6;18
07240;2006-11-01 00:00:00;1005.6;1019.2;9.3;3.8;13.6;6.1;10.5;59;10;101;30;30;30;30;30;30;;;;;0;1;4;2;0;;;;;;16;2;0;0;0;8;14.1;2006-11-16 00:00:00;4.4;2006-11-03 00:00:00;18.6;2006-11-24 00:00:00;-0.3;2006-11-06 00:00:00;13.4;2006-11-23 00:00:00;25;2006-11-25 00:00:00;1;0;6;18
07255;2006-11-01 00:00:00;1000.1;1020.2;9.2;4.1;13.7;5.4;10.2;70;14;109;30;30;30;30;30;30;;;;;0;4;6;1;0;;;;;;14;0;0;0;0;3;14.6;2006-11-16 00:00:00;4.3;2006-11-03 00:00:00;19.8;2006-11-16 00:00:00;-0.7;2006-11-05 00:00:00;11.2;2006-11-26 00:00:00;19;2006-11-21 00:00:00;;;6;18
07280;2006-11-01 00:00:00;993.6;1021.2;7.8;4.6;11.9;4.2;9.5;39;11;78;30;30;30;30;30;30;;;;;0;8;4;;;;;;;;13;4;0;0;0;16;16.3;2006-11-16 00:00:00;1.1;2006-11-05 00:00:00;19;2006-11-16 00:00:00;-2.1;2006-11-05 00:00:00;8;2006-11-21 00:00:00;26;2006-11-25 00:00:00;;;6;18
07299;2006-11-01 00:00:00;988.3;1021.4;7.6;4.4;12.6;3.7;9.1;38;10;110;30;30;30;30;30;30;;;;;0;7;3;;;;;;;;7;0;0;0;0;3;12.2;2006-11-25 00:00:00;1.3;2006-11-03 00:00:00;18.3;2006-11-15 00:00:00;-3.2;2006-11-04 00:00:00;8.6;2006-11-21 00:00:00;15;2006-11-19 00:00:00;;;6;18
07314;2006-11-01 00:00:00;1016;1021;12.7;2.9;15.4;10.2;11.6;79;15;;20;27;30;23;30;0;;;;;;;8;3;0;;;;;;22;5;1;0;1;1;15.1;2006-11-11 00:00:00;7.2;2006-11-30 00:00:00;19.1;2006-11-24 00:00:00;5.6;2006-11-30 00:00:00;15;2006-11-20 00:00:00;30;2006-11-24 00:00:00;;;6;18
07335;2006-11-01 00:00:00;1004.9;1019.5;9.6;4.2;14.3;5.4;10.5;74;10;127;30;30;30;30;30;30;;;;;0;4;4;3;0;;;;;;18;4;0;0;2;6;14.2;2006-11-16 00:00:00;5;2006-11-29 00:00:00;18.7;2006-11-15 00:00:00;-2.9;2006-11-07 00:00:00;16.2;2006-11-23 00:00:00;24;2006-11-16 00:00:00;;;6;18
07434;2006-11-01 00:00:00;971.9;1020.1;9.5;3.4;13.4;6.6;9.8;89;13;114;29;30;30;30;30;30;;;;;;;7;3;0;;;;;;18;0;0;0;0;9;13.5;2006-11-16 00:00:00;4.8;2006-11-03 00:00:00;19.3;2006-11-06 00:00:00;1.3;2006-11-20 00:00:00;15.2;2006-11-25 00:00:00;19;2006-11-24 00:00:00;;;6;18
07460;2006-11-01 00:00:00;981.2;1020.8;9.4;5.2;14.7;5.1;9.1;25;6;114;30;30;30;30;30;30;;;;;0;5;1;1;0;;;;;;19;4;0;0;0;2;16.9;2006-11-16 00:00:00;1.1;2006-11-04 00:00:00;20.2;2006-11-15 00:00:00;-4.9;2006-11-03 00:00:00;15.6;2006-11-16 00:00:00;25;2006-11-15 00:00:00;;;6;18
07471;2006-11-01 00:00:00;924.1;;6.7;5.3;12.2;2.3;8.1;28;7;115;29;30;30;30;30;30;;;;;0;9;2;;;;;;;;17;4;0;0;0;3;13.5;2006-11-25 00:00:00;-1.4;2006-11-03 00:00:00;19.1;2006-11-14 00:00:00;-7.7;2006-11-03 00:00:00;6.4;2006-11-16 00:00:00;26;2006-11-24 00:00:00;;;6;18
07481;2006-11-01 00:00:00;992.5;1021.5;9.9;4.9;13.7;6.7;9.7;103;7;88;30;30;30;30;30;30;;;;;0;3;5;3;1;;;;;;17;3;0;1;1;6;17.8;2006-11-25 00:00:00;2;2006-11-05 00:00:00;19.5;2006-11-16 00:00:00;-2;2006-11-03 00:00:00;56.8;2006-11-17 00:00:00;27;2006-11-24 00:00:00;;;6;18
07510;2006-11-01 00:00:00;1012.9;1019.5;11.9;3.8;16.6;8.2;11.3;68;10;131;28;30;30;30;30;30;;;;;;;4;2;0;;;;;;18;2;0;0;0;7;15.6;2006-11-24 00:00:00;5.2;2006-11-30 00:00:00;21.9;2006-11-08 00:00:00;2.2;2006-11-06 00:00:00;17;2006-11-20 00:00:00;20;2006-11-21 00:00:00;;;6;18
07535;2006-11-01 00:00:00;989;1020.3;10.7;4.2;15.7;6.9;10.6;78;9;136;30;30;30;30;30;30;;;;;0;2;7;2;0;;;;;;11;3;0;0;0;3;15.9;2006-11-16 00:00:00;5.2;2006-11-03 00:00:00;20.9;2006-11-08 00:00:00;-3.1;2006-11-03 00:00:00;14.2;2006-11-22 00:00:00;20;2006-11-15 00:00:00;;;6;18
07560;2006-11-01 00:00:00;845.1;;4.4;3.3;6.7;2;7.1;171;12;;30;30;30;30;30;0;;;;;0;8;9;5;1;;1;1;;;30;24;14;11;18;20;9.7;2006-11-14 00:00:00;-1.5;2006-11-02 00:00:00;13.3;2006-11-14 00:00:00;-3.6;2006-11-02 00:00:00;60.2;2006-11-16 00:00:00;44;2006-11-24 00:00:00;;;6;18
07577;2006-11-01 00:00:00;1012.5;1021.5;11.1;4.2;15.6;7.5;10.2;159;4;129;29;30;30;30;30;30;;;;;;;3;2;1;1;;;;;18;3;0;0;0;3;18.2;2006-11-16 00:00:00;6.3;2006-11-04 00:00:00;20.3;2006-11-14 00:00:00;1.3;2006-11-07 00:00:00;127.8;2006-11-17 00:00:00;23;2006-11-01 00:00:00;1;0;6;18
07591;2006-11-01 00:00:00;919.6;;6.7;4.5;13.5;2.2;6.6;33;4;178;28;30;30;30;30;30;;;;;0;8;3;1;0;;;;;;14;0;0;0;0;2;10.6;2006-11-26 00:00:00;1.9;2006-11-03 00:00:00;18.1;2006-11-14 00:00:00;-3.3;2006-11-03 00:00:00;17.4;2006-11-21 00:00:00;17;2006-11-30 00:00:00;;;6;18
07607;2006-11-01 00:00:00;1012.7;1019.9;10.7;4.8;17.1;5.7;11.1;70;9;131;30;30;30;30;30;30;;;;;0;3;5;3;0;;;;;;9;0;0;0;0;17;16.3;2006-11-25 00:00:00;5;2006-11-03 00:00:00;22.1;2006-11-24 00:00:00;-3.4;2006-11-03 00:00:00;22.2;2006-11-21 00:00:00;17;2006-11-21 00:00:00;;;6;18
07621;2006-11-01 00:00:00;976.7;1020.1;10.6;4.7;16.8;5.7;9.6;81;9;158;30;30;30;30;30;30;;;;;0;3;2;1;1;;;;;;7;1;0;0;0;1;15.8;2006-11-25 00:00:00;4.2;2006-11-03 00:00:00;22.5;2006-11-16 00:00:00;-2;2006-11-03 00:00:00;53.4;2006-11-21 00:00:00;24;2006-11-21 00:00:00;;;6;18
07627;2006-11-01 00:00:00;971.4;1020.3;10.4;5.2;17.5;5.2;9.6;68;7;159;29;30;30;30;30;30;;;;;0;3;4;1;0;;;;;;7;1;0;;;;17.7;2006-11-16 00:00:00;5.1;2006-11-03 00:00:00;23.8;2006-11-15 00:00:00;-1.5;2006-11-03 00:00:00;41.2;2006-11-21 00:00:00;20;2006-11-21 00:00:00;;;6;18
07630;2006-11-01 00:00:00;1001.3;1020.3;11.9;4;16.5;8.1;11.2;26;6;139;30;30;30;30;30;30;;;;;;;1;1;0;;;;;;18;1;0;0;0;4;16.7;2006-11-16 00:00:00;6.4;2006-11-30 00:00:00;20.9;2006-11-23 00:00:00;1.1;2006-11-06 00:00:00;12.2;2006-11-21 00:00:00;21;2006-11-24 00:00:00;;;6;18
07643;2006-11-01 00:00:00;1019.7;1020.7;13.3;3.8;17.5;9.7;11.9;27;3;152;29;30;30;30;30;30;;;;;;;1;1;0;;;;;;20;3;0;;;;17.6;2006-11-25 00:00:00;8.7;2006-11-06 00:00:00;21.3;2006-11-12 00:00:00;3.5;2006-11-06 00:00:00;17.6;2006-11-17 00:00:00;22;2006-11-25 00:00:00;1;0;6;18
07650;2006-11-01 00:00:00;1016.4;1020.2;13.9;4;18.6;10.1;11.5;25;2;165;30;30;30;30;30;30;;;;;;;1;1;0;;;;;;21;4;0;0;0;1;18.8;2006-11-16 00:00:00;8.2;2006-11-03 00:00:00;22.2;2006-11-08 00:00:00;3.2;2006-11-06 00:00:00;23;2006-11-17 00:00:00;27;2006-11-12 00:00:00;1;0;6;18
07661;2006-11-01 00:00:00;1003.9;1020.1;14.4;2.3;17.1;12;12.6;16;3;;30;30;30;30;30;0;;;;;;;1;;;;;;;;23;6;2;;;;17.3;2006-11-16 00:00:00;11.3;2006-11-22 00:00:00;20;2006-11-01 00:00:00;7.5;2006-11-06 00:00:00;6.6;2006-11-17 00:00:00;37;2006-11-12 00:00:00;1;0;6;18
