NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;2009-08-01 00:00:00;1008.4;1017.5;18.3;2;24.1;13.6;15.1;18;4;238;31;31;31;31;31;31;11;2;;;;;0;;;;;;;;20;1;0;0;1;2;22.4;2009-08-06 00:00:00;14.6;2009-08-29 00:00:00;33.8;2009-08-19 00:00:00;10.1;2009-08-18 00:00:00;4.4;2009-08-01 00:00:00;20;2009-08-28 00:00:00;0;0;6;18
07015;2009-08-01 00:00:00;1011.5;1017;19.2;2.1;25.5;13.5;14.5;27;5;251;31;31;31;31;31;31;17;4;;;;;1;1;0;;;;;;20;0;0;;;;23.9;2009-08-19 00:00:00;15.2;2009-08-29 00:00:00;32.7;2009-08-19 00:00:00;8.5;2009-08-03 00:00:00;16.8;2009-08-13 00:00:00;19.5;2009-08-28 00:00:00;0;0;6;18
07020;2009-08-01 00:00:00;1016.8;1017.6;17.3;0.9;19.7;15.2;16.9;14;4;;31;31;31;31;31;0;1;0;;;;;1;;;;;;;;14;1;0;0;0;1;19.8;2009-08-04 00:00:00;16.1;2009-08-06 00:00:00;25.5;2009-08-31 00:00:00;12.6;2009-08-18 00:00:00;7.8;2009-08-01 00:00:00;20;2009-08-28 00:00:00;0;0;6;18
07027;2009-08-01 00:00:00;1009.9;1017.8;17.9;1.7;24.3;12.5;15.1;20;3;217;31;31;31;31;31;31;11;3;;;;;1;1;0;;;;;;12;0;0;0;2;4;21.5;2009-08-05 00:00:00;14.4;2009-08-29 00:00:00;31.2;2009-08-19 00:00:00;7.3;2009-08-30 00:00:00;10.6;2009-08-01 00:00:00;17.9;2009-08-28 00:00:00;0;0;6;18
07037;2009-08-01 00:00:00;999.8;1017.6;18.4;2.1;24.9;12.7;14.6;13;3;215;31;31;31;31;31;31;14;3;1;0;;;1;;;;;;;;12;0;0;0;1;3;23.5;2009-08-19 00:00:00;14.3;2009-08-29 00:00:00;35;2009-08-19 00:00:00;6.9;2009-08-30 00:00:00;6.2;2009-08-01 00:00:00;15.3;2009-08-28 00:00:00;1;0;6;18
07110;2009-08-01 00:00:00;1006.8;1018.1;16.4;1.2;20.2;13.2;16.1;45;9;138;31;31;31;31;31;31;;;;;;;2;1;0;;;;;;17;0;0;0;0;4;18.3;2009-08-31 00:00:00;13.4;2009-08-29 00:00:00;24.7;2009-08-31 00:00:00;7.4;2009-08-29 00:00:00;15.6;2009-08-04 00:00:00;18.1;2009-08-26 00:00:00;0;0;6;18
07117;2009-08-01 00:00:00;1011.1;1018;17;1.3;20.7;14.4;15.8;23;5;;31;31;31;31;31;0;1;0;;;;;1;;;;;;;;15;0;0;0;0;3;20.2;2009-08-04 00:00:00;14.9;2009-08-06 00:00:00;28.1;2009-08-31 00:00:00;12.3;2009-08-30 00:00:00;7.8;2009-08-06 00:00:00;18.2;2009-08-26 00:00:00;;;6;18
07130;2009-08-01 00:00:00;1013.1;1018.2;18.1;1.8;24.4;12.9;15.1;36;3;206;31;31;31;31;31;31;11;4;;;;;2;2;0;;;;;;7;0;0;0;1;8;21.9;2009-08-19 00:00:00;15;2009-08-29 00:00:00;31;2009-08-15 00:00:00;8.5;2009-08-29 00:00:00;17;2009-08-01 00:00:00;15;2009-08-26 00:00:00;;;6;18
07139;2009-08-01 00:00:00;1000.9;1017.8;18.5;2;25.1;12.6;14.8;41;4;248;31;31;31;31;31;31;15;4;;;;;3;2;0;;;;;;12;0;0;0;0;1;23.8;2009-08-19 00:00:00;14.3;2009-08-29 00:00:00;32.7;2009-08-19 00:00:00;5.1;2009-08-30 00:00:00;19.4;2009-08-09 00:00:00;15;2009-08-28 00:00:00;3;0;6;18
07149;2009-08-01 00:00:00;1007;1017.5;21.1;2.3;27.7;14.9;13.9;24;2;264;31;31;31;31;31;31;23;7;1;0;;;1;1;0;;;;;;23;0;0;;;;26.9;2009-08-19 00:00:00;17.1;2009-08-29 00:00:00;35.8;2009-08-19 00:00:00;8.1;2009-08-30 00:00:00;18.4;2009-08-24 00:00:00;17.4;2009-08-31 00:00:00;2;0;6;18
