NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;1996-06-01 00:00:00;1012.5;1021.8;15.1;4.8;20;10.5;13.2;17;5;233;22;30;30;30;30;30;5;1;;;;;2;;;;;;;;16;0;0;1;1;4;25.7;1996-06-07 00:00:00;10.7;1996-06-02 00:00:00;31.3;1996-06-07 00:00:00;5.3;1996-06-14 00:00:00;5.4;1996-06-28 00:00:00;17;1996-06-29 00:00:00;1;0;6;18
07015;1996-06-01 00:00:00;1015.3;1021.5;16.2;5;20.8;11.4;13;29;9;232;20;30;30;30;30;30;6;1;;;;;2;;;;;;;;18;0;0;;;;26.2;1996-06-07 00:00:00;11.3;1996-06-22 00:00:00;32.6;1996-06-07 00:00:00;6.6;1996-06-02 00:00:00;6.2;1996-06-10 00:00:00;16;1996-06-29 00:00:00;2;0;6;18
07020;1996-06-01 00:00:00;1020.1;1021.9;14.5;2.6;18.3;11.7;13.7;9;2;;16;30;30;30;30;-1;1;0;;;;;1;;;;;;;;20;0;0;0;2;3;18.8;1996-06-06 00:00:00;12.1;1996-06-02 00:00:00;25.8;1996-06-06 00:00:00;7.8;1996-06-03 00:00:00;5;1996-06-19 00:00:00;17;1996-06-15 00:00:00;;;6;18
07027;1996-06-01 00:00:00;1014;1022;16;4.8;21.3;10.4;13.4;13;2;274;21;30;30;30;30;30;5;2;;;;;1;;;;;;;;16;0;0;;;;24.3;1996-06-07 00:00:00;11.1;1996-06-02 00:00:00;31.3;1996-06-06 00:00:00;5.4;1996-06-03 00:00:00;9.8;1996-06-08 00:00:00;15;1996-06-29 00:00:00;;;6;18
07037;1996-06-01 00:00:00;1003.2;1021.4;16;4.8;21.4;10.8;12.9;18;5;234;18;30;30;30;30;30;6;2;;;;;2;;;;;;;;18;0;0;;;;24.4;1996-06-07 00:00:00;11.8;1996-06-02 00:00:00;30.4;1996-06-07 00:00:00;6.9;1996-06-14 00:00:00;7;1996-06-02 00:00:00;16;1996-06-29 00:00:00;2;1;6;18
07110;1996-06-01 00:00:00;1010.3;1022.1;15.5;3.9;19.7;11.6;13.3;9;4;235;23;30;30;30;30;30;6;0;;;;;0;;;;;;;;16;0;0;0;0;5;21.7;1996-06-17 00:00:00;11.4;1996-06-02 00:00:00;28.4;1996-06-17 00:00:00;5.8;1996-06-03 00:00:00;2.6;1996-06-01 00:00:00;16;1996-06-01 00:00:00;2;0;6;18
07149;1996-06-01 00:00:00;1010.4;1021;18.8;5.1;24.4;12.9;12.2;3;1;;22;30;30;30;30;0;15;4;;;;;0;;;;;;;;23;0;0;;;;26.7;1996-06-07 00:00:00;13.2;1996-06-24 00:00:00;33.7;1996-06-07 00:00:00;9.5;1996-06-23 00:00:00;1;1996-06-24 00:00:00;16;1996-06-29 00:00:00;2;0;6;18
07190;1996-06-01 00:00:00;1002;1020;18.2;5.4;23.8;12.7;14.2;97;7;253;19;30;30;30;30;30;11;3;;;;;5;3;0;;;;;;16;1;0;;;;24.5;1996-06-11 00:00:00;12.3;1996-06-22 00:00:00;32.8;1996-06-07 00:00:00;7.9;1996-06-26 00:00:00;34.8;1996-06-08 00:00:00;20;1996-06-08 00:00:00;6;0;6;18
07207;1996-06-01 00:00:00;1017.3;1022.4;16.8;3.2;20.3;13.4;14.7;4;1;;20;30;30;30;30;0;3;0;;;;;0;;;;;;;;23;0;0;0;0;2;21.6;1996-06-16 00:00:00;12.5;1996-06-02 00:00:00;27.4;1996-06-16 00:00:00;7.8;1996-06-03 00:00:00;2.6;1996-06-07 00:00:00;17;1996-06-29 00:00:00;1;0;6;18
07222;1996-06-01 00:00:00;1018.4;1021.5;18.1;4.9;23.7;12.2;13.7;3;1;251;21;30;30;30;30;30;9;1;;;;;0;;;;;;;;17;0;0;0;0;1;23.6;1996-06-06 00:00:00;12.3;1996-06-02 00:00:00;30.3;1996-06-06 00:00:00;6.7;1996-06-03 00:00:00;1.6;1996-06-07 00:00:00;14;1996-06-14 00:00:00;;;6;18
07240;1996-06-01 00:00:00;1007.8;1020.9;18.3;5.5;24.6;11.6;12.7;4;1;274;23;30;30;30;30;30;13;4;;;;;0;;;;;;;;15;0;0;;;;25.6;1996-06-07 00:00:00;13.3;1996-06-02 00:00:00;32;1996-06-06 00:00:00;6.8;1996-06-22 00:00:00;3;1996-06-19 00:00:00;15;1996-06-14 00:00:00;3;0;6;18
07255;1996-06-01 00:00:00;1001.3;1020.7;18.7;5.3;24.3;12.6;13.6;6;1;276;25;30;30;30;30;30;14;4;;;;;0;;;;;;;;12;0;0;0;0;1;25.2;1996-06-07 00:00:00;12.3;1996-06-24 00:00:00;31.9;1996-06-07 00:00:00;7.1;1996-06-24 00:00:00;4.1;1996-06-19 00:00:00;14;1996-06-14 00:00:00;2;0;6;18
07280;1996-06-01 00:00:00;993.5;1020.3;18.1;5.3;23.8;12.3;14.1;37;6;275;24;30;30;30;30;30;14;2;;;;;3;1;0;;;;;;15;0;0;0;0;1;23.8;1996-06-11 00:00:00;11.6;1996-06-22 00:00:00;30.3;1996-06-11 00:00:00;7.8;1996-06-25 00:00:00;14.4;1996-06-21 00:00:00;17;1996-06-29 00:00:00;2;0;6;18
07299;1996-06-01 00:00:00;988.1;1020.1;18.1;5.5;23.9;12.2;14;59;8;270;27;30;30;30;30;30;12;5;;;;;3;2;0;;;;;;15;0;0;;;;24.4;1996-06-11 00:00:00;11.1;1996-06-22 00:00:00;31.8;1996-06-07 00:00:00;7.2;1996-06-24 00:00:00;18.4;1996-06-12 00:00:00;18;1996-06-29 00:00:00;5;1;6;18
07314;1996-06-01 00:00:00;1018.8;1021.6;18;2.9;21.2;15.4;15.8;13;3;;24;29;30;29;30;0;5;0;;;;;1;;;;;;;;19;0;0;0;1;1;21.6;1996-06-06 00:00:00;14.1;1996-06-02 00:00:00;28.4;1996-06-07 00:00:00;12;1996-06-03 00:00:00;9;1996-06-07 00:00:00;16;1996-06-07 00:00:00;1;0;6;18
07335;1996-06-01 00:00:00;1006.7;1021;18.5;5.6;24.7;11.4;13.2;34;2;303;15;30;30;30;30;30;14;3;;;;;1;1;0;;;;;;17;0;0;;;;24.9;1996-06-07 00:00:00;12.6;1996-06-01 00:00:00;31.3;1996-06-06 00:00:00;6.5;1996-06-04 00:00:00;31.8;1996-06-21 00:00:00;18;1996-06-07 00:00:00;;;6;18
07434;1996-06-01 00:00:00;973.6;1020.2;17.9;5;22.7;12.9;12.7;23;7;278;21;30;30;30;30;30;12;0;;;;;1;;;;;;;;10;0;0;0;0;1;23.5;1996-06-07 00:00:00;11.3;1996-06-02 00:00:00;28.9;1996-06-06 00:00:00;8.3;1996-06-01 00:00:00;9;1996-06-21 00:00:00;15;1996-06-10 00:00:00;1;0;6;18
07460;1996-06-01 00:00:00;981.8;1020.1;17.7;5.6;23.6;11.6;13.5;69;6;260;23;30;30;30;30;30;14;3;;;;;4;3;0;;;;;;15;0;0;;;;23.6;1996-06-07 00:00:00;9.5;1996-06-23 00:00:00;31.1;1996-06-06 00:00:00;4.6;1996-06-24 00:00:00;28;1996-06-21 00:00:00;17;1996-06-11 00:00:00;7;0;6;18
07471;1996-06-01 00:00:00;925.3;;14.7;5.7;21.1;8.2;12.3;65;5;244;0;30;30;30;30;30;9;0;;;;;3;2;0;;;;;;15;0;0;;;;18.6;1996-06-12 00:00:00;8;1996-06-23 00:00:00;26.7;1996-06-10 00:00:00;2.4;1996-06-23 00:00:00;33;1996-06-02 00:00:00;17;1996-06-22 00:00:00;8;0;6;18
07481;1996-06-01 00:00:00;991.4;1019.3;19.5;5.3;24.7;14.3;14.5;48;4;286;24;30;30;30;30;30;16;4;;;;;3;3;0;;;;;;18;1;0;;;;25.1;1996-06-11 00:00:00;12.5;1996-06-22 00:00:00;31.1;1996-06-11 00:00:00;9.1;1996-06-23 00:00:00;15.6;1996-06-02 00:00:00;24;1996-06-21 00:00:00;2;0;6;18
07510;1996-06-01 00:00:00;1013.5;1020.7;20.4;5.5;26.5;14.8;14.7;67;4;289;24;30;30;30;30;30;18;9;;;;;3;2;0;;;;;;19;0;0;;;;26.9;1996-06-06 00:00:00;13.7;1996-06-02 00:00:00;34.1;1996-06-06 00:00:00;8.7;1996-06-03 00:00:00;41.4;1996-06-21 00:00:00;16;1996-06-07 00:00:00;4;0;6;18
07535;1996-06-01 00:00:00;989.4;1020.1;19.6;6.2;26.6;13;14.3;34;4;292;25;30;30;30;30;30;20;14;;;;;2;1;0;;;;;;7;0;0;;;;25.1;1996-06-17 00:00:00;12;1996-06-02 00:00:00;33.8;1996-06-17 00:00:00;6.4;1996-06-24 00:00:00;20.4;1996-06-21 00:00:00;16;1996-06-07 00:00:00;4;0;6;18
07560;1996-06-01 00:00:00;848.2;;11.2;4.5;14.3;8.4;10.6;55;4;;18;30;30;30;30;0;;;;;;;3;2;0;;;;;;26;10;0;0;5;6;16.7;1996-06-12 00:00:00;3.5;1996-06-23 00:00:00;20.5;1996-06-12 00:00:00;1.1;1996-06-25 00:00:00;30;1996-06-02 00:00:00;28;1996-06-22 00:00:00;6;1;6;18
07577;1996-06-01 00:00:00;1009.9;1018.5;20.8;5;26.4;14.8;15.3;95;4;333;22;30;30;30;30;30;20;8;;;;;4;3;0;;;;;;20;1;0;;;;26.1;1996-06-12 00:00:00;13.7;1996-06-02 00:00:00;32.2;1996-06-10 00:00:00;10.7;1996-06-23 00:00:00;44.2;1996-06-02 00:00:00;21;1996-06-13 00:00:00;3;1;6;18
07591;1996-06-01 00:00:00;919.1;;16.9;5.3;23.7;11.1;12.4;76;11;249;23;30;30;0;30;30;15;0;;;;;4;3;0;;;;;;30;0;0;;;;21.6;1996-06-06 00:00:00;8.9;1996-06-23 00:00:00;29.4;1996-06-12 00:00:00;2.6;1996-06-23 00:00:00;22.4;1996-06-20 00:00:00;16;1996-06-20 00:00:00;14;1;6;18
07607;1996-06-01 00:00:00;1013.4;1020.4;19.8;5.9;26.5;13.4;15.2;59;4;243;15;30;30;30;30;30;18;9;;;;;2;2;0;;;;;;14;0;0;0;0;4;25.1;1996-06-07 00:00:00;12.8;1996-06-02 00:00:00;33.3;1996-06-07 00:00:00;6.6;1996-06-03 00:00:00;27.8;1996-06-21 00:00:00;14;1996-06-07 00:00:00;2;0;6;18
07621;1996-06-01 00:00:00;978.2;1020.4;18.6;5.3;23.5;13.9;15.9;76;9;230;23;30;30;30;30;30;14;3;;;;;4;3;0;;;;;;12;1;0;0;0;1;25.3;1996-06-07 00:00:00;10.2;1996-06-02 00:00:00;31;1996-06-07 00:00:00;8.6;1996-06-03 00:00:00;29.6;1996-06-21 00:00:00;23;1996-06-21 00:00:00;4;0;6;18
07627;1996-06-01 00:00:00;972.7;1020.3;18.2;5.4;23.3;12.9;15.4;75;8;212;23;30;30;30;30;30;14;0;;;;;7;3;0;;;;;;9;0;0;;;;23.1;1996-06-06 00:00:00;9.6;1996-06-02 00:00:00;29.8;1996-06-06 00:00:00;8;1996-06-02 00:00:00;18.4;1996-06-01 00:00:00;19;1996-06-21 00:00:00;4;0;6;18
