NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;2005-10-01 00:00:00;1007.1;1016.3;14.4;3;18.3;11.4;13.8;99;13;125;31;31;31;31;31;31;;;;;;;7;4;0;;;;;;19;1;0;1;1;2;17.7;2005-10-30 00:00:00;10.7;2005-10-18 00:00:00;24.1;2005-10-10 00:00:00;6;2005-10-04 00:00:00;19.8;2005-10-28 00:00:00;20.1;2005-10-25 00:00:00;2;0;6;18
07015;2005-10-01 00:00:00;1010.9;1016.5;14.4;3;18.4;11.3;13.7;53;10;131;30;31;31;31;31;31;;;;;;;4;1;0;;;;;;15;1;0;0;0;4;17.2;2005-10-30 00:00:00;10.1;2005-10-18 00:00:00;23.8;2005-10-10 00:00:00;4.7;2005-10-18 00:00:00;10;2005-10-21 00:00:00;22.1;2005-10-25 00:00:00;;;6;18
07020;2005-10-01 00:00:00;1013.8;1015;15.9;1.8;17.9;13.7;15;97;15;;28;31;31;31;31;0;1;0;;;;;6;2;0;;;;;;27;8;0;;;;18.8;2005-10-27 00:00:00;14;2005-10-09 00:00:00;25;2005-10-10 00:00:00;8.2;2005-10-09 00:00:00;31;2005-10-12 00:00:00;25.2;2005-10-25 00:00:00;2;0;6;18
07027;2005-10-01 00:00:00;1007.5;1015.5;14.7;3.1;18.7;11.4;14.1;97;11;126;31;31;31;31;31;31;1;0;;;;;8;4;0;;;;;;15;1;0;0;0;2;18.3;2005-10-11 00:00:00;10.9;2005-10-03 00:00:00;25.1;2005-10-10 00:00:00;6.6;2005-10-03 00:00:00;19.8;2005-10-12 00:00:00;20;2005-10-01 00:00:00;1;0;6;18
07037;2005-10-01 00:00:00;998.3;1016.3;14.2;3;18.1;11;13.8;121;15;117;31;31;31;31;31;31;;;;;;;8;5;0;;;;;;17;1;0;0;0;4;17.5;2005-10-30 00:00:00;10.8;2005-10-02 00:00:00;23.3;2005-10-10 00:00:00;7.2;2005-10-02 00:00:00;24.6;2005-10-28 00:00:00;23.1;2005-10-25 00:00:00;;;6;18
07110;2005-10-01 00:00:00;1002.8;1014.1;14.1;2.8;17.8;11.4;14.4;116;17;100;31;31;31;31;31;31;;;;;;;9;4;0;;;;;;19;2;0;0;0;6;17.3;2005-10-26 00:00:00;11.4;2005-10-03 00:00:00;23.8;2005-10-14 00:00:00;5.1;2005-10-09 00:00:00;17.6;2005-10-29 00:00:00;22.1;2005-10-24 00:00:00;1;0;6;18
07117;2005-10-01 00:00:00;1007.2;1014.1;15.2;2.3;18.3;12.9;14.5;71;12;;31;31;31;31;31;0;;;;;;;5;2;0;;;;;;18;2;0;0;1;2;18.1;2005-10-27 00:00:00;11.9;2005-10-19 00:00:00;21.7;2005-10-27 00:00:00;9.2;2005-10-20 00:00:00;19.2;2005-10-12 00:00:00;23.1;2005-10-24 00:00:00;;;6;18
07130;2005-10-01 00:00:00;1010.3;1015.5;15.2;3.5;19.9;11.5;14.4;111;13;126;31;31;31;31;31;31;1;0;;;;;5;4;0;;;;;;14;0;0;0;1;7;18.9;2005-10-11 00:00:00;10.7;2005-10-03 00:00:00;25.4;2005-10-10 00:00:00;4.8;2005-10-03 00:00:00;27;2005-10-18 00:00:00;17;2005-10-24 00:00:00;1;0;6;18
07139;2005-10-01 00:00:00;999;1016.1;14.7;3.6;19.2;10.8;13.5;106;10;137;31;31;31;31;31;31;;;;;;;7;6;0;;;;;;17;0;0;0;1;3;17.8;2005-10-27 00:00:00;10.6;2005-10-03 00:00:00;24.9;2005-10-10 00:00:00;4;2005-10-04 00:00:00;25.2;2005-10-22 00:00:00;18;2005-10-01 00:00:00;2;0;6;18
07149;2005-10-01 00:00:00;1006.2;1016.9;15.2;3.4;19.9;11.6;13.5;16;6;;29;31;31;31;31;0;;;;;;;0;;;;;;;;17;1;0;0;0;4;18.7;2005-10-30 00:00:00;11.9;2005-10-18 00:00:00;24.8;2005-10-10 00:00:00;6.9;2005-10-17 00:00:00;3.4;2005-10-20 00:00:00;20.1;2005-10-25 00:00:00;1;0;6;18
