NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;2009-06-01 00:00:00;1008.3;1017.5;15.7;3;20.6;11;13.4;43;6;260;30;30;30;30;30;30;5;0;;;;;3;1;0;;;;;;20;0;0;1;1;3;22.2;2009-06-29 00:00:00;11.5;2009-06-07 00:00:00;28.8;2009-06-30 00:00:00;4.6;2009-06-05 00:00:00;13.2;2009-06-08 00:00:00;19;2009-06-09 00:00:00;3;0;6;18
07015;2009-06-01 00:00:00;1011.4;1017;16.4;3.1;21.6;11.8;13.3;50;7;219;30;30;30;30;30;30;7;0;;;;;4;1;0;;;;;;18;1;0;;;;22;2009-06-29 00:00:00;11.4;2009-06-05 00:00:00;28.8;2009-06-29 00:00:00;6.4;2009-06-05 00:00:00;15.6;2009-06-09 00:00:00;24.3;2009-06-07 00:00:00;3;0;6;18
07020;2009-06-01 00:00:00;1016.9;1017.7;14.7;1.4;17.2;12.4;14.6;46;7;;30;30;30;30;30;0;;;;;;;5;1;0;;;;;;19;0;0;0;0;3;17.4;2009-06-30 00:00:00;11.4;2009-06-07 00:00:00;21;2009-06-28 00:00:00;8.6;2009-06-05 00:00:00;10;2009-06-07 00:00:00;15;2009-06-07 00:00:00;;;6;18
07027;2009-06-01 00:00:00;1009.5;1017.4;15.8;2.7;20.7;10.6;14;45;7;256;30;30;30;30;30;30;5;1;;;;;4;2;0;;;;;;12;0;0;0;0;5;22.7;2009-06-29 00:00:00;11;2009-06-07 00:00:00;30.6;2009-06-29 00:00:00;5.3;2009-06-05 00:00:00;12.4;2009-06-10 00:00:00;18.6;2009-06-07 00:00:00;1;0;6;18
07037;2009-06-01 00:00:00;999.4;1017.4;16.1;3.2;21.5;10.8;13.2;81;8;256;30;30;30;30;30;30;6;0;;;;;4;4;0;;;;;;12;0;0;0;0;1;23.5;2009-06-30 00:00:00;11;2009-06-08 00:00:00;29.5;2009-06-30 00:00:00;4;2009-06-05 00:00:00;38.2;2009-06-25 00:00:00;17.7;2009-06-09 00:00:00;2;1;6;18
07110;2009-06-01 00:00:00;1005.9;1017.2;15.9;2.5;20.7;11.4;14.1;42;8;204;30;30;30;30;30;30;4;0;;;;;2;1;0;;;;;;15;0;0;0;0;5;21.4;2009-06-30 00:00:00;11.2;2009-06-07 00:00:00;27.6;2009-06-30 00:00:00;6.3;2009-06-07 00:00:00;14.2;2009-06-10 00:00:00;16;2009-06-07 00:00:00;1;0;6;18
07117;2009-06-01 00:00:00;1010.6;1017.5;15;1.8;18.2;12.4;14.4;52;9;;30;30;30;30;30;0;;;;;;;3;2;0;;;;;;13;0;0;0;0;2;18.7;2009-06-30 00:00:00;10.8;2009-06-07 00:00:00;23.9;2009-06-30 00:00:00;7;2009-06-07 00:00:00;15.8;2009-06-10 00:00:00;16.9;2009-06-07 00:00:00;;;6;18
07130;2009-06-01 00:00:00;1011.9;1017;17.1;2.9;22.9;11.2;13.9;56;7;247;30;30;30;30;30;30;11;1;;;;;5;2;0;;;;;;14;0;0;0;0;4;23.2;2009-06-28 00:00:00;11.5;2009-06-07 00:00:00;30.8;2009-06-30 00:00:00;5.1;2009-06-07 00:00:00;16.8;2009-06-08 00:00:00;16.9;2009-06-07 00:00:00;;;6;18
07139;2009-06-01 00:00:00;1000;1017;16.5;3.3;22.3;10.7;13.7;54;7;255;30;30;30;30;30;30;8;2;;;;;5;3;0;;;;;;12;1;0;;;;24.3;2009-06-30 00:00:00;10.8;2009-06-08 00:00:00;30.9;2009-06-30 00:00:00;4.8;2009-06-08 00:00:00;12.8;2009-06-08 00:00:00;21;2009-06-07 00:00:00;3;1;6;18
07149;2009-06-01 00:00:00;1006.3;1016.9;17.6;3.5;22.4;12.1;13.4;57;7;247;30;30;30;30;30;30;9;1;;;;;6;2;0;;;;;;18;0;0;;;;24.8;2009-06-30 00:00:00;11.9;2009-06-06 00:00:00;30.4;2009-06-30 00:00:00;7.5;2009-06-21 00:00:00;11.6;2009-06-08 00:00:00;17;2009-06-10 00:00:00;3;0;6;18
07168;2009-06-01 00:00:00;1002.8;1016.8;17;3;23;10.5;14.4;68;10;270;30;30;30;30;30;30;13;1;;;;;6;3;0;;;;;;15;1;0;;;;23.6;2009-06-30 00:00:00;11;2009-06-06 00:00:00;30.6;2009-06-30 00:00:00;3.7;2009-06-05 00:00:00;14.6;2009-06-26 00:00:00;20;2009-06-09 00:00:00;2;0;6;18
07181;2009-06-01 00:00:00;976.4;1016.3;16.3;3.2;21.9;10.7;13.4;109;9;;30;30;30;30;30;0;8;0;;;;;5;4;1;;;;;;18;1;0;0;0;1;22.8;2009-06-30 00:00:00;10.8;2009-06-06 00:00:00;28.9;2009-06-30 00:00:00;3.1;2009-06-05 00:00:00;56.8;2009-06-26 00:00:00;22.5;2009-06-26 00:00:00;2;0;6;18
07190;2009-06-01 00:00:00;997.9;1016;18.2;2.9;23.8;12.5;14;53;7;248;30;30;30;30;30;30;10;2;;;;;4;1;0;;;;;;21;0;0;0;0;1;24.3;2009-06-30 00:00:00;13.2;2009-06-22 00:00:00;30.7;2009-06-30 00:00:00;6.6;2009-06-05 00:00:00;22.8;2009-06-15 00:00:00;17.8;2009-06-07 00:00:00;2;0;6;18
07207;2009-06-01 00:00:00;1012.4;1017.4;17.3;2.1;20.6;14.3;15.9;39;5;;30;30;30;30;30;0;3;0;;;;;3;1;0;;;;;;24;3;0;;;;21.6;2009-06-30 00:00:00;13.9;2009-06-07 00:00:00;27.7;2009-06-30 00:00:00;11.1;2009-06-21 00:00:00;20.2;2009-06-08 00:00:00;25;2009-06-08 00:00:00;0;0;6;18
