NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;2002-09-01 00:00:00;1010.6;1019.8;14.2;3.6;19.2;10.1;13;35;4;179;30;30;30;30;30;30;;;;;;;2;2;0;;;;;;16;1;0;0;1;6;17.6;2002-09-03 00:00:00;10.5;2002-09-28 00:00:00;23.9;2002-09-03 00:00:00;5.2;2002-09-29 00:00:00;18.4;2002-09-07 00:00:00;23;2002-09-09 00:00:00;1;0;6;18
07015;2002-09-01 00:00:00;1014.1;1019.7;14.8;3.4;19.6;10.7;13;33;7;163;25;30;30;30;30;30;;;;;;;3;;;;;;;;13;1;0;0;0;4;17.7;2002-09-03 00:00:00;11.3;2002-09-24 00:00:00;23.1;2002-09-05 00:00:00;6.4;2002-09-30 00:00:00;8.6;2002-09-08 00:00:00;25;2002-09-09 00:00:00;;;6;18
07020;2002-09-01 00:00:00;1018.4;1019.4;16.7;1.5;19;15;15.2;72;5;;23;29;30;29;30;0;;;;;;;3;2;0;;;;;;26;2;0;;;;18.2;2002-09-03 00:00:00;14.7;2002-09-09 00:00:00;21.3;2002-09-30 00:00:00;11.3;2002-09-28 00:00:00;40.4;2002-09-09 00:00:00;25;2002-09-23 00:00:00;;;6;18
07027;2002-09-01 00:00:00;1011.5;1019.5;15.3;3.5;20;10.9;13.6;53;3;197;25;30;30;30;30;30;;;;;;;3;3;0;;;;;;19;0;0;;;;18.9;2002-09-03 00:00:00;12.3;2002-09-25 00:00:00;23.1;2002-09-18 00:00:00;5.5;2002-09-30 00:00:00;21;2002-09-07 00:00:00;19;2002-09-09 00:00:00;;;6;18
07037;2002-09-01 00:00:00;1001.5;1019.6;14.2;3.8;19.5;9.9;13;40;5;166;18;30;30;30;30;30;;;;;;;3;2;0;;;;;;18;0;0;0;2;7;17.7;2002-09-03 00:00:00;10.3;2002-09-24 00:00:00;23.4;2002-09-02 00:00:00;3.9;2002-09-25 00:00:00;16.4;2002-09-07 00:00:00;19;2002-09-09 00:00:00;2;0;6;18
07110;2002-09-01 00:00:00;1007.5;1018.9;15.3;3.6;20.7;11;14.4;22;2;220;27;29;30;29;30;30;;;;;;;1;1;0;;;;;;15;0;0;0;0;13;18.4;2002-09-19 00:00:00;11.5;2002-09-25 00:00:00;24.3;2002-09-13 00:00:00;4.4;2002-09-25 00:00:00;12.4;2002-09-06 00:00:00;14;2002-09-06 00:00:00;1;1;6;18
07117;2002-09-01 00:00:00;1012.3;1019.1;16.4;2.3;20.1;14;15;14;5;;2;30;30;30;30;0;;;;;;;0;;;;;;;;23;0;0;1;1;4;18.3;2002-09-19 00:00:00;13.4;2002-09-09 00:00:00;23.8;2002-09-29 00:00:00;10.2;2002-09-25 00:00:00;3.8;2002-09-06 00:00:00;19;2002-09-24 00:00:00;;;6;18
07130;2002-09-01 00:00:00;1013.6;1018.8;16.3;4.3;22.2;11.1;13.3;51;6;214;14;30;30;30;30;30;6;0;;;;;5;1;0;;;;;;16;0;0;0;0;5;19.4;2002-09-19 00:00:00;11.5;2002-09-25 00:00:00;26.4;2002-09-03 00:00:00;4.3;2002-09-25 00:00:00;21.6;2002-09-07 00:00:00;14;2002-09-23 00:00:00;2;0;6;18
07139;2002-09-01 00:00:00;1001.5;1018.8;14.5;4.2;20.2;9.6;13;128;5;205;27;30;30;30;30;30;;;;;;;4;3;1;;;;;;16;0;0;0;0;4;17.7;2002-09-03 00:00:00;10.6;2002-09-25 00:00:00;24.2;2002-09-18 00:00:00;3.2;2002-09-30 00:00:00;67.2;2002-09-03 00:00:00;17;2002-09-09 00:00:00;1;0;6;18
07149;2002-09-01 00:00:00;1008.2;1018.9;15.5;4;20.7;10.8;12.7;17;5;;9;30;30;30;30;0;;;;;;;1;;;;;;;;22;1;0;0;0;1;18.9;2002-09-03 00:00:00;10.9;2002-09-24 00:00:00;24.6;2002-09-18 00:00:00;4.1;2002-09-30 00:00:00;5;2002-09-08 00:00:00;25;2002-09-09 00:00:00;1;0;6;18
