NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
7005;01/02/1999 00:00;1009.5;1019.1;4.7;3.4;6.9;2.5;7.4;47;11;76;17;28;28;28;28;28;;;;;0;8;3;1;0;;1;0;;;20;6;0;0;1;2;9.5;19/02/1999 00:00;-1.3;13/02/1999 00:00;10.6;28/02/1999 00:00;-4.7;14/02/1999 00:00;13.8;19/02/1999 00:00;25;22/02/1999 00:00;0;1;6;18
7015;01/02/1999 00:00;1011.7;1018.1;4.1;3.7;6.7;1.5;7.3;53;12;72;23;28;28;28;28;28;;;;;0;8;4;1;0;;3;3;;;20;3;0;0;0;6;9.6;19/02/1999 00:00;-2.3;13/02/1999 00:00;10.9;04/02/1999 00:00;-6.1;13/02/1999 00:00;11.4;19/02/1999 00:00;25;21/02/1999 00:00;2;0;6;18
7020;01/02/1999 00:00;1019.6;1021.4;7.9;2.2;9.2;6.2;8.8;45;8;;25;28;28;28;28;0;;;;;0;1;4;;;;;;;;26;8;0;;;;10.5;04/02/1999 00:00;4;09/02/1999 00:00;11.7;24/02/1999 00:00;-0.7;14/02/1999 00:00;9.8;26/02/1999 00:00;29;07/02/1999 00:00;;;6;18
7027;01/02/1999 00:00;1012.9;1021.2;5.9;3.3;8.5;3.3;7.9;56;14;64;28;28;28;28;28;28;;;;;0;5;3;2;0;;2;1;;;20;2;0;;;;10.3;19/02/1999 00:00;1.4;13/02/1999 00:00;12.1;28/02/1999 00:00;-3.4;14/02/1999 00:00;13.6;23/02/1999 00:00;25;21/02/1999 00:00;;;6;18
7037;01/02/1999 00:00;1001.4;1020.3;4.3;3.6;7.1;1.5;7.3;69;15;63;26;28;28;28;28;28;;;;;0;9;3;2;0;;3;3;;;18;2;0;0;0;4;9.3;19/02/1999 00:00;-1.1;13/02/1999 00:00;11.9;28/02/1999 00:00;-6.5;10/02/1999 00:00;19.8;19/02/1999 00:00;23;22/02/1999 00:00;;;6;18
7110;01/02/1999 00:00;1012;1023.7;67;3;9.9;5.1;8.8;91;13;60;26;28;28;28;28;28;;;;;0;3;4;3;0;;;;;;20;1;0;0;0;1;10.7;19/02/1999 00:00;2.9;10/02/1999 00:00;13.2;28/02/1999 00:00;-3;01/02/1999 00:00;23.2;08/02/1999 00:00;22;08/02/1999 00:00;0;1;6;18
7117;01/02/1999 00:00;1015.9;1023;8;2.3;9.9;6;8.7;78;12;;23;28;28;27;28;0;;;;;0;1;4;3;0;;;;;;23;4;0;0;0;1;10.6;19/02/1999 00:00;4;09/02/1999 00:00;13.3;28/02/1999 00:00;-0.6;14/02/1999 00:00;22.4;08/02/1999 00:00;27;09/02/1999 00:00;0;2;6;18
7130;01/02/1999 00:00;1017.5;1022.8;6.6;3.8;9.7;3.9;8.3;56;10;60;23;28;28;28;28;28;;;;;0;5;2;1;0;;1;1;;;17;1;0;0;0;1;11.2;20/02/1999 00:00;1.5;11/02/1999 00:00;14.8;24/02/1999 00:00;-5;14/02/1999 00:00;26.4;08/02/1999 00:00;21;22/02/1999 00:00;;;6;18
7139;01/02/1999 00:00;1003.8;1021.7;5;3.6;8;2.5;7.7;60;9;67;26;28;28;28;28;28;;;;;0;8;3;2;0;;3;1;;;21;1;0;;;;10;20/02/1999 00:00;-0.3;13/02/1999 00:00;12.3;20/02/1999 00:00;-3.9;14/02/1999 00:00;17.8;08/02/1999 00:00;22;22/02/1999 00:00;;;6;18
7149;01/02/1999 00:00;1009.1;1020.3;4.6;3.6;7.5;2;7.3;42;13;;23;28;28;28;28;0;;;;;0;7;2;;;;3;1;;;22;1;0;0;0;1;9.8;19/02/1999 00:00;-1.2;13/02/1999 00:00;12.2;20/02/1999 00:00;-5.6;13/02/1999 00:00;9.6;06/02/1999 00:00;25;22/02/1999 00:00;;;6;18
7190;01/02/1999 00:00;999.6;1018.7;1.8;4.5;5;-1.2;6.1;56;13;75;26;28;28;28;28;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7207;01/02/1999 00:00;1018.3;1024.7;8.3;2.7;10.1;6.4;9;21;5;;20;27;28;27;28;0;;;;;0;1;1;;;;;;;;25;6;0;0;0;1;11;20/02/1999 00:00;3.5;13/02/1999 00:00;12.5;24/02/1999 00:00;-1.4;14/02/1999 00:00;8.4;23/02/1999 00:00;28;08/02/1999 00:00;;;6;18
7222;01/02/1999 00:00;1020.3;1023.6;6.7;3.6;9.8;3.8;8.5;57;10;60;27;28;28;28;28;28;;;;;0;5;5;2;0;;;;;;14;1;0;;;;11.3;20/02/1999 00:00;1.1;14/02/1999 00:00;14.1;24/02/1999 00:00;-4.6;14/02/1999 00:00;13.2;23/02/1999 00:00;22;08/02/1999 00:00;;;6;18
7240;01/02/1999 00:00;1008.5;1022.2;5;3.8;8;2.3;7.6;72;11;69;21;28;28;28;28;28;;;;;0;8;5;2;0;;;;;;18;1;0;0;0;4;10.8;20/02/1999 00:00;-0.9;13/02/1999 00:00;12.9;20/02/1999 00:00;-3.8;14/02/1999 00:00;22;08/02/1999 00:00;21;22/02/1999 00:00;;;6;18
7255;01/02/1999 00:00;1001.4;1022;4.1;4;7.2;1.5;7.3;109;11;47;25;28;28;28;28;28;;;;;0;10;6;3;0;;4;1;;;18;2;0;0;1;5;10.3;20/02/1999 00:00;-2.4;13/02/1999 00:00;11.7;20/02/1999 00:00;-7.6;13/02/1999 00:00;40.6;08/02/1999 00:00;20;08/02/1999 00:00;;;6;18
7280;01/02/1999 00:00;992.5;1020.6;2.6;4.4;5.8;-0.5;6.3;53;13;78;21;28;28;28;28;28;;;;;2;12;3;1;0;;8;5;;;21;2;0;0;0;7;9.5;20/02/1999 00:00;-4.8;13/02/1999 00:00;13.9;27/02/1999 00:00;-8.1;13/02/1999 00:00;11.2;08/02/1999 00:00;26;22/02/1999 00:00;0;1;6;18
7299;01/02/1999 00:00;986.3;1020;0.6;5.7;4.1;-2.9;5.8;66;14;52;24;28;28;27;28;28;;;;;6;16;4;2;0;;10;9;7;0;13;2;0;0;1;7;9;20/02/1999 00:00;-11.9;13/02/1999 00:00;13.5;27/02/1999 00:00;-20.9;13/02/1999 00:00;17.6;21/02/1999 00:00;21;21/02/1999 00:00;2;1;6;18
7314;01/02/1999 00:00;1021.7;1024.5;8;2.5;9.6;6.4;8.9;51;11;;22;28;28;28;28;0;;;;;;;3;1;0;;;;;;23;4;0;0;0;2;10.9;20/02/1999 00:00;2.8;13/02/1999 00:00;11.5;28/02/1999 00:00;0.1;14/02/1999 00:00;21.8;08/02/1999 00:00;26;21/02/1999 00:00;;;6;18
7335;01/02/1999 00:00;1008.3;1023.2;5;4.3;8.4;1.5;7.7;56;8;68;28;28;28;28;28;28;;;;;0;10;3;2;0;;;;;;20;1;0;0;2;7;10.9;20/02/1999 00:00;-2.1;13/02/1999 00:00;12.9;21/02/1999 00:00;-7.6;12/02/1999 00:00;15.8;08/02/1999 00:00;21;22/02/1999 00:00;;;6;18
7434;01/02/1999 00:00;973.9;1023.2;3.3;3.8;6;0.7;6.9;110;17;62;28;28;28;28;28;28;;;;;1;11;7;3;0;;3;1;;;22;0;0;0;0;12;8.8;20/02/1999 00:00;-3.1;13/02/1999 00:00;11.9;27/02/1999 00:00;-6.3;13/02/1999 00:00;26;08/02/1999 00:00;18;08/02/1999 00:00;;;6;18
7460;01/02/1999 00:00;981.5;1021.9;4.1;4.5;7.1;1.2;6.4;35;7;66;18;28;28;28;28;28;;;;;1;10;2;;;;1;1;;;21;1;0;0;0;1;11.1;21/02/1999 00:00;-3.7;13/02/1999 00:00;15.3;27/02/1999 00:00;-6.9;13/02/1999 00:00;9.4;27/02/1999 00:00;21;22/02/1999 00:00;;;6;18
7471;01/02/1999 00:00;922.3;;0.3;4.8;3.7;-2.8;5.4;29;9;72;22;28;28;28;28;28;;;;;5;19;2;;;;14;13;3;0;20;1;0;0;0;3;7.8;21/02/1999 00:00;-8.2;13/02/1999 00:00;14;26/02/1999 00:00;-13.3;01/02/1999 00:00;6.8;09/02/1999 00:00;21;22/02/1999 00:00;;;6;18
7481;01/02/1999 00:00;991.6;1021.4;2.7;4.3;5.6;0.3;6.4;74;13;54;20;28;28;28;28;28;;;;;3;11;5;3;0;;4;2;;;16;1;0;0;0;6;10.3;27/02/1999 00:00;-4.7;13/02/1999 00:00;14.8;27/02/1999 00:00;-8.1;14/02/1999 00:00;17.4;09/02/1999 00:00;21;22/02/1999 00:00;;;6;18
7510;01/02/1999 00:00;1017.4;1024.8;6.9;4.1;10.3;3.9;8.5;92;15;68;26;28;28;28;28;28;;;;;0;7;5;3;0;;1;0;;;19;0;0;0;0;1;11.9;21/02/1999 00:00;0.2;13/02/1999 00:00;14.5;27/02/1999 00:00;-4.4;13/02/1999 00:00;22.4;09/02/1999 00:00;19;09/02/1999 00:00;0;1;6;18
7535;01/02/1999 00:00;991.4;1023.7;4.3;4.4;8;1;7.4;46;10;74;26;28;28;28;28;28;;;;;0;11;3;1;0;;;;;;14;1;0;0;0;5;10.2;21/02/1999 00:00;-2.7;13/02/1999 00:00;16.1;27/02/1999 00:00;-8.9;14/02/1999 00:00;11.6;09/02/1999 00:00;21;09/02/1999 00:00;;;6;18
